Page ID,Page name,Disclaimer,Amount spent (CRC)
123191400766960,Incubadora +Cr,+Costa Rica,729
117702158266385,Antonio Álvarez Desanti,Antonio Álvarez Desanti,543
102851155670931,mUEve,mUEve,543
265843867173714,La Revista,La Revista,341
1697191247176676,Diego Miranda Méndez,Diego Miranda Méndez,177
101955851918321,Alcaldía de Alajuela,Alcaldía de Alajuela,149
102643532445938,Ada Acuña - Diputada,Ada Acuña - Diputada,103
1565214213707381,Municipalidad de Barva,These ads ran without a disclaimer,≤100
161538647202796,David Segura - Diputado,David Segura - Diputado,≤100
264790507544247,Alianza por Sarchí,Alianza por Sarchí,≤100
147710335240518,Eindhovens Dagblad,These ads ran without a disclaimer,≤100
