Page ID,Page name,Disclaimer,Amount spent (ISK)
250725931675,Forsætisráðuneytið,Forsætisráðuneytið,2185
737169626371453,Heimildin,Stundin,807
573559522797177,Flokkur fólksins,Flokkur Fólksins,522
429577173821764,Matvælaráðuneytið,matvælaráðuneytið,248
430089884101936,Þingflokkur Pírata,Þingflokkur Pírata,225
276600879474149,Icelandic Wildlife Fund,The Icelandic Wildlife Fund,119
269089752708,Sjálfstæðisflokkurinn,Sjálfstæðisflokkurinn,≤100
154893001218870,ADHD samtökin,ADHD samtökin,≤100
123618754345051,Umhverfisstofnun,Umhverfisstofnun,≤100
114057194960942,Samstöðin: Fréttir,Samstöðin ehf,≤100
117923164930140,Lifandi vísindi- Lifandi saga,Guðbjartur Finnbjörnsson,≤100
184042545536602,Garðabæjarlistinn,Garðabæjarlistinn,≤100
1329593773802412,TransferGo Polska,These ads ran without a disclaimer,≤100
