Page ID,Page name,Disclaimer,Amount spent (VND)
105126639305901,Lương Y Phạm Văn Thanh - Việc Tử Tế VTV1,These ads ran without a disclaimer,35883
101478189323986,Thầy Phạm Văn Thanh Lào Cai,These ads ran without a disclaimer,15788
104143465337224,Cùng Nhau Khởi Nghiệp,These ads ran without a disclaimer,15561
108390095364515,Phạm Văn Thanh- Đặc Trị Xương Khớp,These ads ran without a disclaimer,9697
111267731617802,Lương Y Phạm Văn Thanh - Người Thầy Y Đức,These ads ran without a disclaimer,5911
101291915685026,Thầy Thuốc Nhân Dân Phạm Văn Thanh,These ads ran without a disclaimer,5722
105845511087981,TRUYỀN HÌNH AN VIÊN,Truyền hình Bchannel - BTV9 An Viên,5118
108685817326606,Truther Piece Official,These ads ran without a disclaimer,2014
101143626015529,Phạm Văn Thanh,These ads ran without a disclaimer,1748
111747241974155,Jewelry & Style - Thời Trang và Phong Cách,These ads ran without a disclaimer,1080
231483033583144,RMIT University Vietnam,These ads ran without a disclaimer,1010
1594005334231968,Daedong Korea Ginseng,These ads ran without a disclaimer,798
1433703283355526,Tủ Sách Pháp Luật,These ads ran without a disclaimer,710
1892002201053833,Muối Concept,These ads ran without a disclaimer,527
104179451932110,Viện phục hồi Da TW,These ads ran without a disclaimer,392
108035415198297,Phạm Văn Thanh - Lương Y Vùng Cao,These ads ran without a disclaimer,362
100642569492416,Ng.Thị Thu Thảo,These ads ran without a disclaimer,≤100
251844560040085,Sách Hay Mỗi Ngày,These ads ran without a disclaimer,≤100
108828688294819,TIỆM SÁCH RATEL,These ads ran without a disclaimer,≤100
