Page ID,Page name,Disclaimer,Amount spent (IDR)
101350709331663,Golkar 2024,Yayasan Golkar Institut SPKP,1333814
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,53339
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,44695
23383061178,Prabowo Subianto,indonesia Adil makmur,30994
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,28217
111864151754055,Esensi TV,Esensi Tv,24992
100649018546817,GanjarFans,GanjarFans,23700
107600565668590,Munafri Arifuddin,Yayasan Golkar Institute,20568
106690092440342,Pemilu KIT,Ramdan Casmara,18240
104844282389488,Kelas Digital Marketing,Kelas Digital Marketing,14861
112570091503539,GP Papua,Ganjar Nusantara Indonesia,9333
695605000462574,CNN Indonesia,CNN Indonesia,8146
105903795626960,Ruangcuan.com,Ruangcuan.com,5202
106919112303644,Jasa Pembuatan Video,Jasa Pembuatan Video,5199
104427162506872,Fakta Anies,Fakta Anies,5173
110799152010497,Prabowo Lanjutkan Kepemimpinan,Prabowo Lanjutkan Kepemimpinan,5024
108261702239604,Pemersatu Bangsa,Pemersatu Bangsa,4908
102065762762655,Prajurit Merah Putih,Prajurit Merah Putih,4378
113908645002826,Suara Tak Terdengar,Suara Tak Terdengar,4178
114688478248997,Buku Catatan Merah Putih,Buku Catatan Merah Putih,4121
105523409172833,Kicauan Garuda,Kicauan Garuda,3875
119875381042949,Ketok Palu,Ketok Palu,3711
1547369918837496,Zulkifli Hasan,Media Center PAN,3690
120153057653803,Indonesia Bersatu,Indonesia Bersatu,3681
104549327891079,Dermawan,Frista Kurniasari,3417
101892459525100,Jejak Kaki Garuda,Jejak Kaki Garuda,2958
110438625290456,Benteng Perkasa,Benteng Perkasa,2525
349963858704476,Komit Digital,Komit Digital,2514
102213799392946,Nuansa 2024,Nuansa 2024,2090
197545083607941,Harian Kompas,Harian Kompas,2004
101760624522103,DPP Banteng Muda Indonesia,Farid Wahyudi,1829
107674052345943,Racik Digital,Angga Syahputra,1800
113441885019936,Kawan Sigit Raditya,Muhamad Rizqy Mubaroq,1656
39253583478,PDI Perjuangan,PDI Perjuangan,1642
106918395489616,Golkar Institute SPKP,Yayasan Golkar Institut SPKP,1624
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,1223
102060486500863,The Jakarta Post,PT. Bina Media Tenggara,1049
108511588277325,Galeria Konveksi,Solehudin,1038
102791229290192,Caleg Stater Kit,Caleg Stater Kit,954
582402568517453,Coretan Kehidupan,Coretan Kehidupan,913
100616339429546,fabriek.badjoe,These ads ran without a disclaimer,827
102273039070802,Info Terkini,Muhammad Miftakhunnaim,723
108401655217559,Layanan Kemanusiaan DPP  Partai Gerindra,Layanan Kemanusiaan DPP  Partai Gerindra,667
109483748809663,Template Grafis Premium,Template Grafis Premium,660
114012201650176,Fakta Terselubung,Fakta Terselubung,654
117935907895698,Tidak resmi: inilahcom,Inilahcom,630
1165819730216749,Global Ehsan Relief Indonesia,Global Ehsan Relief Indonesia,585
109569663928564,Stay with Prabowo,These ads ran without a disclaimer,578
120076444398936,Alvian P. Liambo,These ads ran without a disclaimer,554
164909433966316,Suara Anies,Suara Anies,538
366143080610045,Kelas Online Membuat Website,KelasMaster.id,492
803249480013556,Inside Tokopedia,These ads ran without a disclaimer,474
101866128977837,Belajar Pemilu,Muhammad Basir,462
256838011014355,Partai Gerakan Indonesia Raya (Gerindra),Partai Gerindra,415
103301445622409,Aksi Tanggap Anies,Aksi Tanggap Anies,406
100159712647702,Fakta Anies Baswedan,Gerakan Perubahan,383
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,337
101018876155889,Aji Mulyo Subagyo,These ads ran without a disclaimer,314
