Page ID,Page name,Disclaimer,Amount spent (COP)
108233262091178,David Islem R,David Islem R,414057
151237191625066,Henry Gutiérrez Angel,Henry Gutiérrez Angel,74457
121276654241307,Jorge Eduardo Rojas,Jorge Eduardo Rojas,42464
294451254536643,"Julián ""el politólogo""","Julián ""el politólogo""",39788
159514754069267,Partido Cambio Radical,Partido Cambio Radical,32095
102443416034705,Paula Toro Santana,Paula Toro Santana,28074
329738430903518,Daniel Gonzalez,Daniel Gonzalez,23090
573884902749736,Edward Orozco Humanista,Edward Orozco Humanista,21154
2098087750318204,Amed Velasquez,Amed Velasquez,20084
183025852044152,Secretaría de Desarrollo Económico,Secretaría de Desarrollo Económico,19593
185449755571294,Andrés Mauricio Osorio Molina,Andrés Mauricio Osorio Molina,16514
1059459884138781,Mauricio Tobón Franco.,Minuto 30 S.A.S.,14836
101642839569704,Javier Marulanda,Dr Javier Marulanda,13578
113532421645551,Santiago Ramirez Giraldo,Santiago Ramirez Giraldo,11689
2280357942291111,Luis Carlos Velásquez,Luis Carlos Velásquez,11687
102249245462577,Secretaría de Hacienda de Manizales,Eikon Digital S.A.S.,11345
2308615746066437,Carlos Andrés Londoño,Carlos Andrés Londoño,10587
114778278552099,Octavio Cardona León,Octavio Cardona León,8004
969143216462972,Felipe Cañizalez,Felipe Cañizalez,7613
116506004748909,Walter León - Banano,Walter León - Banano,4681
1147318942107929,Todos Somos Una,DEBRAIN LLC,4426
102649172879833,Colombia al Día,Colombia al Día,4425
251292808253299,Canadian College,Canadian College,3896
118514924593739,Tanque Seco,Tanque seco,3448
75884689790,Colectivo de Abogados y Abogadas,Colectivo de Abogados,3412
107405449071319,Con la suya,Con la suya,3399
101391859627743,Colombia sin miedo,Colombia sin miedo,3225
100637473120318,Orden y libertad,Orden y libertad,2982
177418580619724,Lado a Lado,Lado a Lado,2684
105848177845789,All Out en español,All Out Action Fund,1631
110036132129269,Alerta Noticias,Alerta Noticias,1628
415910721915879,Hector Fabio Velasco Hernandez,héctor fabio velasco hernandez,1457
814872645274595,Alicia Peñaranda - La POPlitóloga,Alicia Peñaranda - La POPlitóloga,1293
581095835894514,Noticentro 1 CM&,Noticentro 1 CM&,1211
499121313802137,Túnel Guillermo Gaviria Echeverri,Túnel Guillermo Gaviria Echeverri,1203
103720499217736,Andres Alberto Narváez Sánchez,Andres Alberto Narváez Sánchez,1198
108119681108197,Gama Medic,These ads ran without a disclaimer,1144
107630602393621,Hora de Justicia,Horadejusticia,1062
321582221272701,UNIMINUTO,These ads ran without a disclaimer,1048
100475532513857,Cristian Halaby,Cristian Halaby,974
329232201285926,Pipe Ferro,Pipe Ferro,964
1668929590004327,Avanzoft Software Avanzado,Avanzoft Software Avanzado,940
112155252163421,Sebastián López V.,Sebastián López V.,932
102143071616787,Goberna Colombia,Goberna,923
117823701712681,Cedinsi Escuela de Entrenamiento en Herramientas Digitales,These ads ran without a disclaimer,844
1766366823576506,La Paz Querida,La Paz Querida,795
