Page ID,Page name,Disclaimer,Amount spent (PGK)
109578537147209,Human Race,These ads ran without a disclaimer,≤100
668479916637069,NES Fircroft,These ads ran without a disclaimer,≤100
106331474473738,Esport Mobile,These ads ran without a disclaimer,≤100
