Page ID,Page name,Disclaimer,Amount spent (ISK)
573559522797177,Flokkur fólksins,Flokkur Fólksins,2717
1397224697253477,Solid Clouds,These ads ran without a disclaimer,949
737169626371453,Heimildin,Stundin,500
108295544832396,Jóhann Páll Jóhannsson,Jóhann Páll Jóhannsson,225
276600879474149,Icelandic Wildlife Fund,The Icelandic Wildlife Fund,145
622220361283956,Samorka,Samorka,110
154893001218870,ADHD samtökin,ADHD samtökin,105
269089752708,Sjálfstæðisflokkurinn,Sjálfstæðisflokkurinn,≤100
429577173821764,Matvælaráðuneytið,matvælaráðuneytið,≤100
114057194960942,Samstöðin: Fréttir,Samstöðin ehf,≤100
123618754345051,Umhverfisstofnun,Umhverfisstofnun,≤100
852370551453606,GARP,These ads ran without a disclaimer,≤100
