Page ID,Page name,Disclaimer,Amount spent (PYG)
242259253120490,Igualdad de Genero SÍ,Igualdad de Genero SÍ,23771
176941749043831,YAMIL ESGAIB,YAMIL ESGAIB,2723
278226125974096,El Paraguayo Independiente,Paraguayo Independiente,2722
101209788723937,Dr. Omar Gonzalez,Dr. Omar Gonzalez,880
100788012571473,_oscarmedinaa,These ads ran without a disclaimer,547
101557432041474,Levi Leguizamón,Levi Leguizamón,394
100285385532872,Andrea Brizuela Concejala,Andrea Brizuela Concejala,≤100
169260623923829,Infórmate y decide,These ads ran without a disclaimer,≤100
100436855923178,Master David,These ads ran without a disclaimer,≤100
1150055398455917,C9N Paraguay,C9N Paraguay,≤100
107674934088892,Enex Paraguay,Enex Paraguay,≤100
100157179072061,Financiera ueno SAECA,These ads ran without a disclaimer,≤100
347341592056826,Sergio Estigarribia.,Sergio Estigarribia.,≤100
272098156231873,Diario HOY Paraguay,Diario HOY Paraguay,≤100
