Page ID,Page name,Disclaimer,Amount spent (CHF)
112222891627032,Häsch #gwösst,Häsch #gwösst,≤100
709351105754847,FBP-Ortsgruppe Balzers,FBP-Ortsgruppe Balzers,≤100
