Page ID,Page name,Disclaimer,Amount spent (PYG)
1468570519872644,Santiago Peña,PRANA SA,14482
104910872339428,Carlos Miguel Alfaro Duarte,Carlos Miguel Alfaro Duarte,1231
108246601026063,Derlis Rodríguez Diputado 2023,Derlis Manuel Rodríguez Baez,1088
359307964420456,Terere Cómplice,Centro Interdisciplinario de Investigación Social,932
110258800564741,Ing. Luis Riveros,Luis Riveros,619
114575858233744,Federico Campos LM Senador 15-4,Federico Campos LM Senador 15-4,408
943824938962084,Luis Fernando,Luis Carlos Arce,331
363306313879750,Marle Chispita Orue,Marlene Tatiana Orue Leon,206
101595162551477,romymedinasotopy,These ads ran without a disclaimer,≤100
101384675336775,OSCAR LÓPEZ Tu Concejal,OSCAR LÓPEZ Tu Concejal,≤100
420916501408724,Smart City Expo Latam Congress,These ads ran without a disclaimer,≤100
