Page ID,Page name,Disclaimer,Amount spent (JMD)
1917715138510680,Follow Your Legend,These ads ran without a disclaimer,≤100
33860907121,FunTimes Magazine,These ads ran without a disclaimer,≤100
111194788317815,PNP Trinityville Division - Kimberley Thompson: Councillor Candidate,These ads ran without a disclaimer,≤100
