Page ID,Page name,Disclaimer,Amount spent (XCD)
115278390166743,The Bubb Report,These ads ran without a disclaimer,≤100
102423465903497,"Ministry of Mobilisation, Implementation, and Transformation",These ads ran without a disclaimer,≤100
1802248836771260,Weird Little Tales,These ads ran without a disclaimer,≤100
