Page ID,Page name,Disclaimer,Amount spent (CZK)
102845669064210,Danuše Nerudová,Danuše Nerudová,≤100
183947234987295,Ministerstvo vnitra,Ministerstvo vnitra ČR,≤100
214827221987263,Andrej Babiš,ANO,≤100
120461304659141,O2 CZ,O2 Czech republic,≤100
102389958091735,Generál Pavel,Petr Pavel,≤100
203656526961481,Klub Pátečníků - patecnici.cz,Klub Pátečníků s.r.o.,≤100
356451014434612,Marian Jurečka,KDU-ČSL,≤100
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,≤100
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,≤100
574107592700484,Ministerstvo průmyslu a obchodu,Ministerstvo průmyslu a obchodu,≤100
