Page ID,Page name,Disclaimer,Amount spent (ISK)
737169626371453,Heimildin,Stundin,903
626846780726124,Viðreisn,Viðreisn,599
276600879474149,Icelandic Wildlife Fund,The Icelandic Wildlife Fund,188
103123311914005,Elva Hrönn Hjartardóttir,Elva Hrönn Hjartardóttir,179
584934658344027,Áslaug Arna Sigurbjörnsdóttir,Áslaug Arna Sigurbjörnsdóttir,152
154893001218870,ADHD samtökin,ADHD samtökin,142
106979180938014,Samstöðin,Samstöðin ehf,141
573559522797177,Flokkur fólksins,Flokkur Fólksins,139
117923164930140,Lifandi vísindi- Lifandi saga,Guðbjartur Finnbjörnsson,127
102133046017049,Evrópuhreyfingin,Evrópuhreyfingin,≤100
430089884101936,Þingflokkur Pírata,Þingflokkur Pírata,≤100
184042545536602,Garðabæjarlistinn,Garðabæjarlistinn,≤100
116586928363474,Borgarleikhúsið,Borgarleikhúsið,≤100
13204463437,"UNHCR, the UN Refugee Agency",These ads ran without a disclaimer,≤100
