Page ID,Page name,Disclaimer,Amount spent (PKR)
107739801980383,Karachi Stories,Karachi Stories,49129
111320974880220,The Solution,Taha Bin Muhammad,12839
103161792280179,Kuch To Hay Na,Taha Bin Muhammad,2889
110657041281786,South Today,South Today,2578
304781399652673,Jamshed Iqbal Cheema,Jamshed Iqbal Cheema,785
109493084543028,Four Corners with Tarar,NEXT TV,668
252434368713670,Humayun Akhtar Khan,Humayun Akhtar Khan,532
543755195637715,Mian Aslam,Mian Aslam,415
361971188258443,Syed Tariq Mahmood ul Hassan,Syed Tariq Mahmood ul Hassan,411
234578749895304,Relief Foundation International,Relief Foundation International,408
407889229718531,Sardar Tanveer Ilyas Khan,Sardar Tanveer Ilyas Khan,383
133648753466105,Group Development Pakistan,Group Development Pakistan,244
109943027544114,Muhammad Yousuf,Muhammad Yousuf,226
107801948674316,BBU News WORLD,BBU NEWS WORLD,217
1195191507161580,Senator Seemi Ezdi,Hamza Shahid,184
108731623986929,Voice of Sindh,Voice of Sindh,181
105396082410434,Pakistan News,Osama Rehman Butt,143
2107858016193986,Voice of Sindh,Voice of Sindh,138
108430245385929,Movement IPS Pakistan,Muhammad Shahid Imran,≤100
115445627811504,Muhammad Kashif Mairaj,Muhammad Kashif Mairaj,≤100
105608999008459,Rao Asif,Rao Asif,≤100
148143495361532,Hafiz Farhat Abbas,Hafiz Farhat Abbas,≤100
104071392320809,IBEX TIMES,These ads ran without a disclaimer,≤100
688135111247492,Dr Sana Ghori,These ads ran without a disclaimer,≤100
101080725159933,Allama Shabbir Hasan Maisami,These ads ran without a disclaimer,≤100
1695266980758326,Irfanullah Khan Niazi,These ads ran without a disclaimer,≤100
102972672378510,Peer Sayed haleem Shah,Peer Sayed haleem Shah,≤100
100985089430508,Ch Mumtaz Akhtar kahloon,Ch Mumtaz Akhtar kahloon,≤100
1921643788064061,DEMOcracy,These ads ran without a disclaimer,≤100
327115907736300,Asia Global Institute,These ads ran without a disclaimer,≤100
112757083778788,"Economic Daily, China",These ads ran without a disclaimer,≤100
319739671441859,Floripa Mil Grau,These ads ran without a disclaimer,≤100
784689321575366,OV Holidays,These ads ran without a disclaimer,≤100
109184428639401,TaxTris,These ads ran without a disclaimer,≤100
135799599823455,Arboricultural Association,These ads ran without a disclaimer,≤100
105494315161744,talkdiplomacy,These ads ran without a disclaimer,≤100
526327500799853,China.org.cn,These ads ran without a disclaimer,≤100
