Page ID,Page name,Disclaimer,Amount spent (IDR)
23383061178,Prabowo Subianto,indonesia Adil makmur,244233
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,65565
101350709331663,G24 News TV,Yayasan Golkar Institut SPKP,53545
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,41481
292780334633,International Christian Embassy Jerusalem (ICEJ),These ads ran without a disclaimer,24250
197545083607941,Harian Kompas,Harian Kompas,20456
193237974052689,Partai Keadilan Sejahtera,Partai Keadilan Sejahtera,18812
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,16483
104844282389488,Kelas Digital Marketing,Kelas Digital Marketing,10916
106524371346347,NTBSATU.com,NTBSATU.com,9136
173776079818775,Saiful Mujani,Saidiman,8349
101674375744514,Media Cuan,Ipta Apipah,7981
111864151754055,Esensi TV,Esensi Tv,7375
143840239716746,Indozone.id,PT. INDOZONE MEDIA INDONESIA,7266
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,7021
312490859193724,mensbatik,Bayu Setayudha,6033
731046070564929,Informasi dan Komunikasi PMK,Satwiko Vito Waris,5576
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,4971
110314634068233,Fadilah Bisnis,Fadilah Bisnis,3903
105903795626960,Ruangcuan.com,These ads ran without a disclaimer,3685
105903795626960,Ruangcuan.com,Ruangcuan.com,3672
882638978454921,Raja Juli Antoni,Raja Juli Antoni,3347
102273039070802,Info Terkini,Muhammad Miftakhunnaim,3113
1547369918837496,Zulkifli Hasan,Media Center PAN,2952
101760624522103,DPP Banteng Muda Indonesia,Farid Wahyudi,2934
173996829810061,Ryan F. Kono,"Ryan Fahrichsan Kono, B.Com",2356
104427162506872,Fakta Anies,Fakta Anies,2097
112774545141310,Dialance - Biotek Farmasi,These ads ran without a disclaimer,2060
107600565668590,,Yayasan Golkar Institute,2016
101866128977837,Belajar Pemilu,Muhammad Basir,1901
106918395489616,Golkar Institute SPKP,Yayasan Golkar Institut SPKP,1331
111952487159435,Websdigitalpro.com,websdigitalpro.com,1282
100284269736120,Suci Amalia,Suci Amalia,1233
115139881566445,Gerald Milhan Nahuway,Gerald Milhan Nahuway,1187
582402568517453,Coretan Kehidupan,Haekal Nafis,1170
582402568517453,Coretan Kehidupan,Coretan Kehidupan,1164
103013484811323,Jangan Lupa Sejarah,John Kamnahas,1102
104899195891472,Berita Ganjar Pranowo,Ganjar Nusantara Indonesia,821
39253583478,PDI Perjuangan,Muhammad Miftakhunnaim,788
104830667806476,Melihat Indonesia,Melihat Indonesia,662
217841272115804,Kabar Golkar,Yayasan Kabar Golkar,639
108590398254377,Ibnu Abdillah,Ibnu Abdillah,505
109083348423534,Untuk Rakyat,Muhammad Miftakhunnaim,495
105078282583947,,Ganjar Nusantara Indonesia,396
118734481202493,Prihati Utami,Dwi Wantoro,319
110952238516382,Kiki Daliyo,Kiki Daliyo,301
112121101796090,Opini 2024,Opini 2024,290
110368964786452,Kemajuan Bersama,Muhammad Miftakhunnaim,282
102656349157647,Tugimanisme,Tugimanisme,253
101403669397488,Nikmatul Sugiyarto,Nikmatul Sugiyarto,245
108571334357297,Melangkah Lebih Baik,Muhammad Miftakhunnaim,242
102626198026698,Rika Sudjiman,Juniar Dwi Harianto,238
303339530017265,Huawei For Indonesia,Wonny Nur Rimba Utami,237
103581752405141,Sobar Harahap,Sobar Harahap,226
104843487722931,Portal Islam id,Portal Islam ID,204
108695584343029,Baik Untuk Kita,Muhammad Miftakhunnaim,191
104799384898162,Indonesia Berkabar,Bayu Wicaksono,150
100359258525418,Pemulihan Lebih Baik,Muhammad Miftakhunnaim,149
106369021821580,Partai Buruh,Partai Buruh,147
102497641558430,Indonesia Tolak HOAX,Muhammad Miftakhunnaim,136
271294202980466,Kahar S. Cahyono,Kahar S. Cahyono,134
109804368568963,,Cara edit foto,114
101076948451651,Masa Depan Kita,Muhammad Miftakhunnaim,112
103584384805755,Soloraya Terkini,Bayu Wicaksono,105
110100218339060,Wahai Ibu Pertiwi,Muhammad Miftakhunnaim,≤100
1570975959815201,PANJI Tabanan,"Anak Agung Ngurah Panji Astika, ST",≤100
108676115131939,Nusantara Cerdas,Bayu Wicaksono,≤100
100246718451350,Pekalongan Raya ID,Bayu Wicaksono,≤100
107318141100190,Semarang Raya Terkini,Bayu Wicaksono,≤100
100676262667808,Story Nusantara,Bayu Wicaksono,≤100
103601178112950,Perawat Nusantara,These ads ran without a disclaimer,≤100
1500140530273695,Kimia Farma Care,Kimia Farma,≤100
111580301790421,Cak Fauzi JATIM,Cak Fauzi Jatim,≤100
1408188616062841,Sofitel Bali Nusa Dua,Sofitel Bali Nusa Dua Beach Resort,≤100
902672103219521,Dr.Christian Widodo,Christian Widodo,≤100
367381239359,Abah Qomar - Nurul Qomar,Abah Qomar - Nurul Qomar,≤100
371274723582677,Cak Salam,Ranudirjo Adi,≤100
1903557846575402,"Dominikus Okbertus Srikujam, S.Sos,M.Sos",Dominikus Okbertus Srikujam,≤100
100895488193318,KPop/KDrama Club,These ads ran without a disclaimer,≤100
188872144758,CCTV,These ads ran without a disclaimer,≤100
450131485341745,Future Energy Asia,These ads ran without a disclaimer,≤100
