Page ID,Page name,Disclaimer,Amount spent (NIO)
101602921506001,Julianna Dubon,These ads ran without a disclaimer,≤100
116704324641637,Fundacion De Búsqueda Y Rescate De Migrantes,These ads ran without a disclaimer,≤100
