Page ID,Page name,Disclaimer,Amount spent (CRC)
2003811319668592,Partido Unidos Podemos - Parrita,Partido Unidos Podemos - Parrita,2485
102084562479533,Digital506,Digital506,1685
117702158266385,Antonio Álvarez Desanti,Antonio Alvarez Desanti,1616
265843867173714,La Revista,La Revista,542
117476041631671,AmCham Costa Rica,AmCham Costa Rica,539
101955851918321,Alcaldía de Alajuela,Alcaldía de Alajuela,≤100
102643532445938,Ada Acuña - Diputada,Jacqui Solano,≤100
114624311556960,Academia de ingenieros,These ads ran without a disclaimer,≤100
100501059693877,Johan Smith Gamboa Precandidato Alcaldía San José PNG,Johan Smith Gamboa Precandidato Alcaldía San José PNG,≤100
121638447515460,Marcelo Almeida,These ads ran without a disclaimer,≤100
199897540054379,Félix Gracia,These ads ran without a disclaimer,≤100
101845204556898,naelyce,These ads ran without a disclaimer,≤100
113864178277471,Eco Mindset,These ads ran without a disclaimer,≤100
1540070352761579,Leslye Bojorges,Leslye Ruben Bojorges Leon,≤100
