Page ID,Page name,Disclaimer,Amount spent (ISK)
737169626371453,Heimildin,Stundin,10936
74969168478,Sjálfstæðisflokkurinn í Hafnarfirði,Sjálfstæðisflokkurinn í Hafnarfirði,8546
607573825973006,LÍS - Landssamtök íslenskra stúdenta,Landssamtök Íslenskra Stúdenta,4517
429577173821764,Matvælaráðuneytið,matvælaráðuneytið,3361
405625165041,Reykjavíkurborg,Reykjavíkurborg,3307
269089752708,Sjálfstæðisflokkurinn,Sjálfstæðisflokkurinn,2154
250725931675,Forsætisráðuneytið,Forsætisráðuneytið,2033
152804904889,Samfylkingin,Samfylkingin,1792
154893001218870,ADHD samtökin,ADHD samtökin,1139
153705438660098,Þórdís Lóa,Þórdís Þórhallsdóttir,785
276600879474149,Icelandic Wildlife Fund,The Icelandic Wildlife Fund,690
184042545536602,Garðabæjarlistinn,Garðabæjarlistinn,568
143109705880676,Framsókn í Mosfellsbæ,Framsóknarfélag Mosfellsbæjar,519
117923164930140,Lifandi vísindi- Lifandi saga,Guðbjartur Finnbjörnsson,379
114057194960942,Samstöðin: Fréttir,Samstöðin ehf,359
423451321043674,Vinstrihreyfingin - grænt framboð,Vinstrihreyfingin - grænt framboð,350
104486655940904,zerowastezen1,These ads ran without a disclaimer,≤100
105986175239619,Sea Creature Love,These ads ran without a disclaimer,≤100
8002590959,Rainforest Action Network - RAN,These ads ran without a disclaimer,≤100
104160934265925,State of Denmark,These ads ran without a disclaimer,≤100
