Page ID,Page name,Disclaimer,Amount spent (PLN)
109435040434606,Rzecznik Praw Dziecka,Biuro Rzecznika Praw Dziecka,≤100
513969188677442,Compassion Polska,Compassion Polska,≤100
57544755889,Amnesty International Polska,Amnesty International Polska,≤100
273827962690526,Otwarte Klatki,Otwarte Klatki,≤100
142614625077,WWF Polska,WWF Polska,≤100
100120136068412,Reo.pl - platforma handlu energią z OZE,Reo.pl Sp. z o.o.,≤100
1493760307522390,CityFit,CityFit,≤100
295161506338,AKADEMIA PRZYSZŁOŚCI,Stowarzyszenie Wiosna,≤100
1683534065241470,OKO.press,OKO.press,≤100
240730895944771,Fundacja Centrum Solidarności,Fundacja Centrum Solidarności,≤100
