Page ID,Page name,Disclaimer,Amount spent (GTQ)
196258110831945,Partido Valor,Partido Valor,≤100
414127029025760,CABAL,CABAL,≤100
167924689961661,Unidad Nacional de la Esperanza,Unidad Nacional de la Esperanza,≤100
110582257361172,Partido Azul,Partido Azul,≤100
110226594945647,Partido BIEN,Partido BIEN,≤100
161800283848513,CREO,CREO,≤100
102762215788405,VOS.gt,VOS.gt,≤100
100169482992019,Sebastián Arzú,Sebastián Arzú,≤100
316637245932752,Expresión Libre,Expresión Libre,≤100
268285610002238,FCN Nación,FCN Nación,≤100
