Page ID,Page name,Disclaimer,Amount spent (HNL)
421574011322217,Alcaldía del Distrito Central,Alcaldía del Distrito Central,731
114601521910,Jorge Aldana,Jorge  Aldana,260
104599735671754,Goberna Honduras,Goberna Honduras,148
112333800693678,Hugo Noé Pino Diputado F.M,Daniel Andres Casula Salinas,≤100
100400739620398,COVI Honduras,These ads ran without a disclaimer,≤100
491553204198958,Revistazo.com,Revistazo.com,≤100
459107311130639,Dr. Luther Harry,Dr. Luther Harry,≤100
486382251906084,Honduras El Pais,Diario El  Pais.hn,≤100
130202453827085,Asociacion Calidad de Vida,Asociación Calidad de Vida,≤100
36402799393,Protección Animal Mundial,These ads ran without a disclaimer,≤100
1722520228078847,Female Invest,These ads ran without a disclaimer,≤100
102153471654987,La vida en una historia.,These ads ran without a disclaimer,≤100
385385178182941,SIGNUS Ecovalor,These ads ran without a disclaimer,≤100
