Page ID,Page name,Disclaimer,Amount spent (QAR)
305351836213206,National Human Rights Committee,National Human Rights Committee,≤100
114000231713571,jasa aki,These ads ran without a disclaimer,≤100
101301006330050,maleksokkariyya,These ads ran without a disclaimer,≤100
