Page ID,Page name,Disclaimer,Amount spent (COP)
112233823483908,Mallath Martinez,Mallath Martinez,121207
112039678504645,Alfonso Lastra,Alfonso Lastra Fuscaldo,109248
365042347704443,CP Carlos Padilla,Carlos Padilla,69482
103428739334753,"José Alfredo ""El Cura"" Ordóñez","José Alfredo ""El Cura"" Ordóñez",66387
100417346206181,Freddy Eduardo Pinzón Valverde,Freddy Eduardo Pinzón Valverde,47893
1683544555207079,Rafael Martínez,Rafael Martinez,32257
101871502791636,Carlos Acosta Juliao Oficial,Carlos Acosta Juliao Oficial,12476
370492339735164,Centro Democrático - Comunidad Oficial,Centro Democrático - Comunidad Oficial,11204
1648417351861251,Cristian Mestra,Cristian Mestra,10810
291685151700016,Julio David Alzamora Arrieta,These ads ran without a disclaimer,10115
308580499200723,Alcaldía de Medellín,Alcaldia de Medellìn,10086
807500072661945,AsoVape,AsoVape,9380
969143216462972,Felipe Cañizalez,Andreina Quintero Correa,8981
812165288875574,Jaime Pumarejo,Toro Digital 1972,6552
110095518587579,Verdad & Pruebas,Verdad & Pruebas,5694
1659865967478999,David Farelo Daza,David Daza,5186
109023772053741,Movil Consultores Academy,Movil Consultores Academy,4542
1147318942107929,Todos Somos Una,DEBRAIN LLC,4386
104624142451363,Hugo Kerguelén,Hugo Kerguelen,4127
105848177845789,All Out en español,All Out Action Fund,3311
103727635426939,Alexandra Vásquez Ochoa,Leider Alexandra Vasquez Ochoa,3245
110673818587137,Eicman Murillo,Eicman Murillo,2481
111248191341056,Linda Pinedo Puello,Carlos Andres Perez Lopez,2286
503621983303342,Oscar Mauricio Toro,Oscar Mauricio Toro Valencia,2275
117050711322214,María Paola Álvarez,Maria Paola Alvarez Puerta,2163
167222580002790,Clara Luz Roldan Gonzalez,Clara Luz Roldán,2049
581095835894514,Noticentro 1 CM&,Noticentro 1 CM&,1793
102143071616787,Goberna Colombia,Goberna,1600
264104919248,Alcaldía Distrital de Barranquilla,Alcaldía Distrital de Barranquilla,1594
1400280116941194,Fabian Diaz,Fabian Diaz,1246
