Page ID,Page name,Disclaimer,Amount spent (SLL)
152000511496023,UBC Sauder School of Business,These ads ran without a disclaimer,≤100
134278719946186,Bayer,These ads ran without a disclaimer,≤100
1767096530199949,Zhejiang University,These ads ran without a disclaimer,≤100
