Page ID,Page name,Disclaimer,Amount spent (VEF)
114588254559934,Concejo Municipal de San Francisco,an advertiser in Venezuela,32250000
108236238428619,Concejo Municipal de Maracaibo,an advertiser in Venezuela,13750000
564188034075673,Roberto Enriquez,an advertiser in Venezuela,5750000
37896015468,"Embajada de los EE.UU., Venezuela",an advertiser in Venezuela,3755023
11449543593,Carlos Ocariz,an advertiser in Venezuela,3515021
341721517096411,Radio Asamblea Nacional,an advertiser in Venezuela,3250000
102909028767557,Nabil Maalouf,an advertiser in Venezuela,2500000
148231808588187,Gatorade Venezuela,an advertiser in Venezuela,2250000
108562965017764,vaccottifer,These ads ran without a disclaimer,25700
113636080297063,CRATE Capacita,These ads ran without a disclaimer,24178
652712084864352,Aster Internacional,These ads ran without a disclaimer,6375
100426612940178,Concejo Municipal de San Diego,an advertiser in Venezuela,≤100
102901055579612,Alcaldia Alberto Adriani,an advertiser in Venezuela,≤100
140968269286088,Cinesa Venezuela,These ads ran without a disclaimer,≤100
