Page ID,Page name,Disclaimer,Amount spent (DKK)
12860228293,Politiken,Politiken,4939
246977185497434,Plastic Change,Plastic Change,3752
65929129383,Røde Kors,Røde Kors,3741
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,2618
250994288337708,Sex og Samfund,Sex og Samfund,1715
399210657232918,PlanBørnefonden,PlanBørnefonden,1419
437410226312057,Københavns Kommune,Københavns Kommune,1330
26458152911,SOS Børnebyerne,SOS Børnebyerne,1063
110321008383861,Red Barnets landsindsamling,Red Barnet,1041
12787473132,Berlingske,Berlingske,971
72672361910,Børns Vilkår,Børns Vilkår,903
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,880
867877683280051,Weekendavisen,Weekendavisen,790
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,737
55365680705,Greenpeace Danmark,Greenpeace Danmark,728
99632942471,Læger uden Grænser (MSF),Læger uden Grænser (MSF),703
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,583
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,539
748887235210811,Obton Forvaltning A/S,Obton Forvaltning A/S,522
121570596369,CARE Danmark,CARE i Danmark,515
1029970060346902,EWII,EWII A/S,481
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,469
852608988134698,Tikko,Tikko,429
110560691837684,SolCompagniet,SolCompagniet,393
1677055535924085,Røgfri Fremtid,Røgfri Fremtid,379
200709746630443,Dyrenes Beskyttelse,Dyrenes Beskyttelse,377
304554445813,Videncentret Bolius,Videncentret Bolius,376
102154048301476,Lederstof.dk,Lederne,348
22030968736,Anima,Anima,337
130388840342741,Danske Bank,Danske Bank,328
107898832590939,European Commission,European Commission,327
144965885963,Oxfam IBIS - Sammen mod ulighed,Oxfam IBIS,326
748887235210811,Obton Forvaltning A/S,Obton A/S,299
169918310823,Foreningen Spiseforstyrrelser og Selvskade,Foreningen Spiseforstyrrelser og Selvskade,234
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,189
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,185
105511328705392,HØRT,Børns Vilkår,177
146458868730806,ROSE - Dansk kylling siden 1952,HKScan Denmark A/S,174
304554445813,Videncentret Bolius,Bolius,169
1704424023182897,Politiken Historie,Politiken Historie,167
167891603415958,Lederne,Lederne,165
111561545539837,Krigsmuseet,Krigsmuseet,157
287306323369,Børnecancerfonden,Børnecancerfonden,155
100825692030878,Sadek Al-Amood,Socialistisk Folkeparti,151
276145368333,Bedre Psykiatri - Landsforeningen for pårørende,Bedre Psykiatri - Landsforeningen for pårørende,139
67571270393,Red Barnet,Red Barnet,131
126543540781090,Ældre Sagen,Ældre Sagen,129
138978072648,Dansk Vegetarisk Forening - DVF,Dansk Vegetarisk Forening - DVF,118
100423681446198,Virksomhedsguiden,Erhvervsstyrelsen,117
183887801641951,Verdens Skove,Verdens Skove,116
147547541961576,Council of the European Union,Council of the European Union,112
708245239243699,Dansk Beton,Dansk Beton,112
314676938743,DM din akademiske fagforening,DM,111
305932686202047,Caritas Danmark,Caritas Danmark,109
