Page ID,Page name,Disclaimer,Amount spent (GBP)
100771226087265,Susie's Tips,Susie's Tips,23375
311627208673,WWF UK,WWF UK,6637
102639461303190,Fair Pay For All,Fair Pay For All,5686
7715002593,UNICEF UK,Unicef UK,5232
7214031395,Oxfam Great Britain,Oxfam Great Britain,4879
6233536938,War Child UK,War Child UK,2604
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),2388
8807334278,Conservatives,The Conservative Party,1991
841894835830532,Electoral Commission UK,Electoral Commission UK,1952
348366988862054,Oxfam Campaigns,Oxfam Great Britain,1771
9250349228,Greenpeace UK,Greenpeace UK,1768
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,1708
408582579294175,UK government,UK Government,1706
25749647410,The Labour Party,The Labour Party,1527
514212165305248,Leigh Day,Leigh Day,1348
7527864602,WaterAid UK,WaterAid UK,1300
799576543492660,The Week Junior,The Week Junior,1166
139695000173,Good Energy,Good Energy,894
10677003998,Shelter,Shelter,788
35671512696,World Animal Protection UK,World Animal Protection UK,743
7043497714,Christian Aid,Christian Aid,669
61950489543,Labour North West,The Labour Party,666
34044296391,Surfers Against Sewage,Surfers Against Sewage,655
121936349543,World Vision UK,World Vision UK,629
46074836918,The Trussell Trust,Trussell Trust,624
101602743218479,Stop It Now! UK and Ireland,"Stop It Now! UK and Ireland, The Lucy Faithfull Foundation",612
143837658998810,WWT,Wildfowl and Wetlands Trust,584
59367068326,The Ramblers,The Ramblers,581
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,527
264444526901270,Human Aid & Advocacy,Human Aid & Advocacy,525
18168505158,The Woodland Trust,Woodland Trust,512
101958682650112,ESG UK,Energy Saving Grants,497
177855115588808,The Week UK,The Week UK,490
13047522725,Crimestoppers,Crimestoppers,467
117476785190,Save the Children UK,Save the Children UK,463
208573062515662,Freedom from Torture,Freedom from Torture,457
107310464728068,Britain Remade,BRM Futures Limited,449
220543443746,International Rescue Committee - UK,International Rescue Committee UK,432
122052607808255,CAGE,CAGE,423
116410721348434,Liberate Liverpool,Liberate Liverpool,422
10114144851,NSPCC,NSPCC,403
2047806148766050,Animal Equality UK,Animal Equality UK,396
1660600037490738,Guardian Labs,Guardian Labs,377
137385490131,Electoral Reform Society,Electoral Reform Society,369
358706239805,Scope,Scope,363
116625838402686,FareShare,FareShare,358
19529811722,Save An Orphan,These ads ran without a disclaimer,336
159969930741814,The Wildlife Trusts,The Wildlife Trusts,335
274651352565844,Oltco Ltd,Oltco Ltd,313
39852622971,Vertigo Releasing,These ads ran without a disclaimer,311
490858150969676,5Pillars,5Pillars,310
158077247591710,Refuge,Refuge,307
