Page ID,Page name,Disclaimer,Amount spent (HUF)
776079922494181,Apáti Bence hivatalos oldala,Megafon,72364
109637397268775,Nyugati Pályán,Splendidea Communications Kft,29517
120370174702378,Magyarország Kormánya,Magyarország Kormánya,27936
224274995688487,Bohár Dániel - Riporter,Megafon,19743
169599166463839,Demokratikus Koalíció,Demokratikus Koalíció,13874
594088897289853,Alapjogokért Központ,Alapjogokért Központ,9227
1880809845328535,Dobrev Klára,Demokratikus Koalíció,6422
294998357524107,Deák Dániel,Megafon,5471
191461774219575,hirado.hu,hirado.hu,4727
103294948505659,Szánthó Miklós,Szánthó Miklós – Alapjogokért Központ,4692
543788999005363,ORIGO,Mediaworks Hungary Zrt.,4066
303640261940,Nemzeti Sport Online,Mediaworks Hungary Zrt.,4023
47198507012,LMP - Magyarország Zöld Pártja,LMP - Magyarország Zöld Pártja,2990
44847086574,Amnesty International Magyarország,Amnesty International Magyarország,2498
1265353903615539,Oeconomus,Oeconomus,2410
506348326210466,Ungár Péter,LMP - Magyarország Zöld Pártja,2101
103141961544400,Future of Debrecen,Future of Debrecen Egyesület,2064
248172631940,Mandiner,Mediaworks Hungary Zrt.,1873
1584646591763647,Kanász-Nagy Máté,LMP - Magyarország Zöld Pártja,1790
178362315106,European Parliament,European Parliament,1639
136873753073862,Nőkért Egyesület,Antoni Rita Judit,1616
108346693873484,Győrffy Balázs,Balazs Gyorffy,1346
1534911313439123,Ripost,Ripost,1224
109503892404998,Világgazdaság,Mediaworks Hungary Zrt.,1139
326635018181862,Magyar Nemzet,Mediaworks Hungary Zrt.,1132
331580946799,Borsonline - Bors Szórakoztató Napilap,Borsonline - Bors Szórakoztató Napilap,1051
294815374340858,Donáth Anna,Donáth Anna - Momentum,1012
447204268797621,RTL.hu,RTL.HU,938
102186064905787,Zöld Követ Egyesület,Zöld Követ Egyesület,877
105666454157523,Szikra Mozgalom,Szikra Mozgalom,838
106280224056208,Gelencsér Ferenc,Momentum Mozgalom,820
264517713636590,PestiSracok.hu,PestiSrácok.hu,805
153992771336740,Origo Sport,Mediaworks Hungary Zrt.,694
35634348348,Greenpeace Magyarország,Greenpeace Magyarország,641
110435704162069,V. gr. Molnár-Gazsó János,Vitezi Rend,627
734217673259088,Ujhelyi István dr.,Ujhelyi István EP-képviselő,542
126539424061030,Háttér Társaság,Háttér Társaság,521
191946490841225,Dúró Dóra,Mi Hazánk Mozgalom,520
100299381703981,Ps TV,PestiSrácok.hu,504
111260768152968,Szeretlek Hajdú-Bihar,Genesis Médiacsoport Kft.,499
206674032754117,"Karitáció Alapítvány, Gyógyító Bohócdoktorok",Karitáció Közhasznú Alapítvány,488
108248022589754,Bosch Magyarország,Bosch Magyarország,488
109565208474856,Startlap - Utazás tippek,Central Médiacsoport Zrt.,448
149302881895521,Pócs János,Fidesz,430
390232091384,Habitat for Humanity Magyarország,Habitat for Humanity Magyarország,407
109844717848217,Klímapolitikai Intézet,Klímapolitikai Intézet,398
100452852734271,Startlap - Vásárlás tippek,Central Médiacsoport Zrt.,398
1487569941539650,Tanítanék,Humán Platform,397
103874348723105,Megoldás Mozgalom,Megoldás Mozgalom,394
851784814892644,Simicskó István,KDNP frakció,385
131283758531,HVG,HVG Kiadó ZRt.,365
113684438795574,Párbeszéd Magyarországért,Párbeszéd Magyarországért,354
