Page ID,Page name,Disclaimer,Amount spent (ARS)
110079031997390,Con Larreta,Con Larreta,8692
100513966017836,Noticias del Sur,Noticias del Sur,8312
670959489635511,Ramon Rioseco,Frente y Participación Neuquina,2552
102534516011045,La Gloria Noticias,La Gloria Noticias,1881
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,1021
139224246090642,Yaguar Supermercado Mayorista,These ads ran without a disclaimer,952
20906273675,Greenpeace Argentina,Greenpeace Argentina,820
113686738612,Gobierno de la Ciudad de Buenos Aires,Gobierno de la Ciudad de Buenos Aires,808
101089933000633,Es con Rossi,Es con Rossi,795
1383679141758544,Total República,Total República,635
2243331109041866,Gustavo H Arrieta,Gustavo H Arrieta,625
102007812840437,Jóvenes con Wado,Jóvenes con Wado,502
231169830377923,Gabriel Solano,Frente de Izquierda,494
544986472243896,Data Diario,Data Diario,437
112595328432641,Wado 2023,Jóvenes con Wado,363
111669735076988,Hora Cero,Hora Cero Noticias,342
109446628305341,Lista Verde Fente Unidad - ATE,These ads ran without a disclaimer,292
100634213060427,Levantados,Somos Los Levantados,281
1191062154289959,Aluvión 21 Zapala,Aluvión 21 Zapala,267
605540860101596,Diario Criollo,Diario Criollo,261
610065179346397,NotiBaires,Comunicarg,209
112090455034177,El Portavoz Oficial,El Portavoz,206
102065335344667,Matías Ángel Ramos,Evolución,196
2251397431784810,InfoArgentina,Comunicarg,188
1523276221296810,Polo Obrero,Polo Obrero,175
1651324754987038,InfoAires,Comunicarg,173
108679841853325,Contame Más,Contame Más,172
532973710863209,Evolución Plottier,Evolución,168
106560742263098,Noticias El Portal,Noticias El Portal,167
304176325478,La Política Online,La Política Online,157
113898744658728,El Progreso Web,El Progreso,155
513899261972162,Frente de Izquierda FIT,Frente de Izquierda,151
102187456039094,Enterate Ya,Enterate Ya!,134
110806461830762,El Sol Web,El Sol Web,132
107756622140473,El Litoral Web,El Litoral Web,129
110039918575012,Noticias Express,Noticias Express,118
628498977777284,El Continental,Periodico El Continental,111
174274645952525,Facundo Manes,Facundo Manes,111
103021535961289,Cede,Cede,108
108662685562965,La Ciudad Necesita Orden,La Ciudad Necesita Orden,104
335926266503071,7D,7D,102
154165617977336,El Destape,These ads ran without a disclaimer,≤100
111064391804839,Argentina Productiva,Argentina Productiva,≤100
172125036134436,ConVocación por San Isidro,ConVocación por San Isidro,≤100
102289782502796,Prensa Digital,Prensa Digital,≤100
104147274759706,Periodismo de Izquierda,Periodismo de Izquierda,≤100
134557130216408,Jorge Jofré,Jorge Jofre,≤100
134996507172069,Hernan Amat,Hernan Amat,≤100
518460048335712,Alejo Ramos Mejía,Alejo Ramos Mejía,≤100
106065835808681,Leandro Argañaraz,Leandro Argañaraz,≤100
125183747539071,Noticias Argentinas,Noticias Argentinas,≤100
272580532767996,Cáritas Argentina,These ads ran without a disclaimer,≤100
378225769015907,Fundación Embajada Abierta,Fundación Embajada Abierta,≤100
