Page ID,Page name,Disclaimer,Amount spent (GBP)
10677003998,Shelter,Shelter,12097
220543443746,International Rescue Committee - UK,International Rescue Committee UK,7864
311627208673,WWF UK,WWF UK,7753
7715002593,UNICEF UK,Unicef UK,5639
408582579294175,UK government,UK Government,5028
97708339756,Action for Children,Action for Children,3472
102639461303190,Fair Pay For All,Fair Pay For All,3389
9250349228,Greenpeace UK,Greenpeace UK,3363
37981137361,The Children's Society,The Children's Society,2583
7624294394,Amnesty International UK,Amnesty International UK,2164
514212165305248,Leigh Day,Leigh Day,1917
21242962092,ClientEarth,ClientEarth,1882
158077247591710,Refuge,Refuge,1688
799576543492660,The Week Junior,The Week Junior,1686
208573062515662,Freedom from Torture,Freedom from Torture,1343
26698813123,British Red Cross,British Red Cross,1212
105135382234851,Warm This Winter,Warm This Winter,1140
13047522725,Crimestoppers,Crimestoppers,1094
35671512696,World Animal Protection UK,World Animal Protection UK,1056
30349161852,Eden Project,Eden Project,957
121936349543,World Vision UK,World Vision UK,937
348366988862054,Oxfam Campaigns,Oxfam Great Britain,871
7715002593,UNICEF UK,UNICEF UK with Facebook Ad Credits,826
117509421272,St Mungo's,St Mungo's,824
1613092172114946,DWP Digital,Department for Work and Pensions,822
117476785190,Save the Children UK,Save the Children UK,818
7569385657,Co-operative Party,Co-operative Party,812
198081311536,"Natural History Museum, London",The Trustees of the Natural History Museum,733
103835971750,Orbis UK,Orbis UK,713
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,678
268801635305,Breast Cancer Now,Breast Cancer Now,665
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),659
39605200520,ActionAid UK,ActionAid UK,638
59304777880,YMCA England & Wales,YMCA England & Wales,623
353224381469808,ifaw,IFAW,604
7527864602,WaterAid UK,WaterAid UK,567
1660600037490738,Guardian Labs,Guardian Labs,563
18044497940,Plan International UK,Plan International UK,562
698773137204706,Give My View,Built-ID,560
1634484040190637,VERSUS,VERSUS,537
722939897742608,The Co-operative Bank,The Co-operative Bank,516
260012884055691,Metropolitan Police Service,Metropolitan Police Service,513
1046117708754519,Care4Calais,Care4Calais,503
40409120801,Refugee Council,Refugee Council,496
