Page ID,Page name,Disclaimer,Amount spent (ARS)
465558466800210,Maxi Pullaro,Unidos para Cambiar Santa Fe,2083775
103107652819753,Elijo Hacer,Elijo Hacer Santa Fe,1624040
149721655226597,Oscar Cachi Martinez,Podemos Más,750802
391359140978849,Carolina Losada,Carolina Losada,613423
106548558037239,Corte media.,Corte Media,458797
120110414388057,Santa Fe Puede,Santa Fe Puede,428486
110890318187982,Escucharte Santa Fe,Escucharte Santa Fe,374964
118556275460610,Marcelo Lewandowski,Marcelo Lewandowski,329824
437781189936346,Alejandra Rodenas,Alejandra Rodenas,293056
104668866011793,Hace Falta Gobierno,Hace falta gobierno,292314
103133226132132,Info Regional,www.inforegional.online,268180
107590944370114,Voz de Santa Fe,www.vozdesantafe.com.ar,266531
115159591586867,Enfoque Santafesino,Enfoque Santafesino,265492
105439109193447,Centro Informativo,www.centroinformativo.info,263084
1605796496319696,Mariano Granato,Más para Santa Fe,256985
103644022784798,El equipo que pelea por Rosario,El equipo que pelea por Rosario,242533
1726365124243504,Clara García,Unidos para Cambiar Santa Fe - Lista Adelante,204139
104754869652010,Antonio Bonfatti,Antonio Bonfatti,197117
1398451080397096,Alejandro Rossello,Alejandro Rossello,165982
174545086044880,Gobierno de Santa Fe,Brote AD S.A.,165912
259111760849274,Federico Angelini,Juntos por el Cambio,148638
723782314401584,Enrique Estévez,Enrique Estevez,142133
1418780111682690,Marcos Cleri,Marcos Cleri,138191
194659330554017,Mónica Fein,Monica Fein,134089
1576976629211448,Paco Garibaldi,Paco Garibaldi,133849
723782314401584,Enrique Estévez,Unidos para Cambiar Santa Fe - Lista Adelante,133096
194659330554017,Mónica Fein,Unidos para Cambiar Santa Fe - Lista Adelante,104573
330297937130546,Roberto Sukerman,Vamos Rosario,93555
102810666178100,Coco Bascolo,Reconquista PUEDE,92789
794940877344128,Lucila Lehmann,Lucila Lehmann,92483
111017727886118,Chuchi Molina,Chuchi Adriana Molina,87707
119701434467367,La Fuerza de Rosario,La Fuerza de Rosario,85932
1421690934790095,Eugenio Malaponte,Eugenio Malaponte,83657
333517770690484,Vamos Rosario,Vamos Rosario,78226
174970176018,Horacio Rodríguez Larreta,Juntos por el Cambio,71641
117782078843803,Juan Argañaraz,INSPIRAR,68788
102201116202672,Federico Lifschitz,Federico Lifschitz,65475
101796745514316,Arriba Rosario,Arriba Rosario,64089
1726365124243504,Clara García,Clara Garcia,61802
648791755133650,Norma López,Unamos Fuerzas,59689
234890990763613,Federico Fulini,Federico Fulini,59678
1546712922304737,Dionisio Scarpin,Dionisio Scarpin,59112
1574558129471464,Vero Irizar,Vero Irizar,58694
106697852451374,Acercándote Noticias,Acercándote Noticias,58250
65695624363,Rubén Giustiniani,Igualdad y Participación,56461
748954888619205,Pablo Seghezzo,Unidos para Cambiar Santa Fe - Lista Adelante,55937
61576326370,Jorge R Boasso,Jorge R Boasso,54332
1578187049095542,Emilio Jatón,Más para Santa Fe,50733
360320400750322,Nacho Martinez Kerz,Ignacio Martinez Kerz,50000
461289767298782,Juan José Giani Concejal,Vamos Rosario,49624
117692951315552,Silvina Cian,Silvina Rita Cian,48767
108401558977853,Hacemos por Nuestro País,Hacemos por Nuestro País,48559
543106696185653,Lucas Simoniello,Más para Santa Fe,48182
204959452871502,José Corral,José Corral,46268
107099431614464,Elijo Hacer,Elijo Hacer,45485
123120957430866,Cuarto Oscuro Santa Fe,Cuarto Oscuro Santa Fé,44983
391359140978849,Carolina Losada,These ads ran without a disclaimer,39826
100353269043329,Esteban Arico Intendente,Construir Ciudad San Lorenzo,36875
392042481620160,Miguel Angel Tessandori,Miguel Angel Tessandori,36142
111491151231777,Maxi Bagilet,Maxi Bagilet,35227
699254193487823,Sebastián Cáceres,Sebastián Cáceres,34942
758240871029547,Adrián Maglia,Adrián Maglia,34212
169243680234513,Marcelo Casalegno,Marcelo Casalegno,33329
402794026474853,Pablo Verdecchia,Pablo Verdecchia,33140
109325525287424,Federico Reutemann,Federico Reutemann,32652
104165430937752,Realidad Santa Fe,Realidad Santa Fe,32181
109511801194679,233News,233 News,30775
101349631999937,Noticias para el Cambio,Noticias para el Cambio,30396
112983988490269,Mauro Piva Diputado,Mauro Piva,29208
1593982957494264,Charly Cardozo,Juntos por el Cambio,29080
1509101616087339,Renata Ghilotti,Juntos por el Cambio,29024
1574558129471464,Vero Irizar,Unidos para Cambiar Santa Fe - Lista Adelante,28531
142859462585480,Miguel Cappiello,Miguel Cappiello,28490
382554765092681,Partido Democrata Progresista Anuncios,Partido Democrata Progresista Anuncios,27027
304859109656812,Octavio Crivaro,Frente de Izquierda,26039
1402615893393659,Marcos Castelló,Marcos Castelló,25072
