Page ID,Page name,Disclaimer,Amount spent (HTG)
105624122356019,libertarios_dominicanos,These ads ran without a disclaimer,≤100
104027149180040,Richardson Jacinthe,These ads ran without a disclaimer,≤100
103966322417697,"Jiangxi, China",These ads ran without a disclaimer,≤100
