Page ID,Page name,Disclaimer,Amount spent (VND)
102790974633884,Quốc Bảo Đất nhà vườn Châu Đức,These ads ran without a disclaimer,36841
109667435240948,,These ads ran without a disclaimer,9704
105062615490802,Thượng Tọa Thích Đức Thiện,Thượng Tọa Thích Đức Thiện,6669
109850575214128,Trang Sức Khỏe,These ads ran without a disclaimer,4305
280124715749325,Sự Thật Về Pháp Luân Công,Sự Thật Về Pháp Luân Công,1469
105578337737358,Lulu Occi,These ads ran without a disclaimer,1311
111831663772285,BOMvn,BOMvn,1119
919479674872321,Báo Nghệ An,Báo Nghệ An,415
654095561592004,VyVy,These ads ran without a disclaimer,300
105845511087981,TRUYỀN HÌNH AN VIÊN,These ads ran without a disclaimer,≤100
107549978768704,Chiến thần Review,These ads ran without a disclaimer,≤100
118592938221174,ZTE Corporation,These ads ran without a disclaimer,≤100
