Page ID,Page name,Disclaimer,Amount spent (IDR)
23383061178,Prabowo Subianto,indonesia Adil makmur,532780
106499898747570,Lampung Dukung Ganjar,Ganjar Nusantara Indonesia,203541
54779960819,United Nations,United Nations with Facebook Ad Credits,77869
105818752347206,Teman Airlangga Hartarto,Aditia Ramdani,69880
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,63874
102712985995817,Sobat Airlangga Hartarto,Aditia Ramdani,63785
164882486874333,antaranews.com,antaranews.com,50289
143840239716746,Indozone.id,PT. INDOZONE MEDIA INDONESIA,34511
104101959243787,Mbak Puan for President 2024,Pendukung Puan 'Agus Sugianto',31252
105395699123690,Lensa Politik,Aditia Ramdani,19043
197545083607941,Harian Kompas,Harian Kompas,18849
111705291366075,Sobat Erick Thohir,Antonius Maghu Ate,11606
101679818973699,Sahabat Ganjar Pranowo,John Kamnahas,11558
104769328970097,Joedea Aris Theofilus,Partai Solidaritas Indonesia,8532
104830667806476,Melihat Indonesia,Melihat Indonesia,8512
116705041036588,Francine Widjojo,Francine Widjojo,8054
100634344801574,Gus Raharjo,Septian Raharjo,7845
100738338510838,Bangkitlah Indonesia,Iwan Hardiansyah,6891
342449962923657,Berita Ganjar Pranowo,Ganjar Nusantara Indonesia,6022
106920001531083,Filosofi Jateng,Bayu Wicaksono,4392
102656349157647,Tugimanisme,Ganjar Nusantara Indonesia,4189
111864151754055,Esensi TV,Esensi Tv,4167
100398849135155,Sandiku Sayang,Iwan Hardiansyah,4004
173776079818775,Saiful Mujani,Saidiman,3392
101101492306034,Mega News,Siti Sarah Iskandar,3191
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,3173
102626198026698,Rika Sudjiman,Juniar Dwi Harianto,3153
109083348423534,Untuk Rakyat,Muhammad Miftakhunnaim,3084
103959895185608,Project Multatuli,Muammar Fikrie,2531
101760624522103,DPP Banteng Muda Indonesia,Farid Wahyudi,2481
813887722072071,Yayasan Pundi Amal Bakti Ummat,Yayasan Pundi Amal Bakti Ummat,2477
101791176154457,Kodepolitik A1,Aditia Ramdani,2429
104799384898162,Indonesia Berkabar,Bayu Wicaksono,2338
106883058905796,Tanda Seru,Aditia Ramdani,2034
342449962923657,Berita Ganjar Pranowo,Septian Raharjo,1953
104622532469179,Populis,Aditia Ramdani,1917
39253583478,PDI Perjuangan,Muhammad Miftakhunnaim,1837
102060486500863,The Jakarta Post,PT. Bina Media Tenggara,1822
104830667806476,Melihat Indonesia,Ganjar Nusantara Indonesia,1765
105195635486519,Klise Nusantara,Ganjar Nusantara Indonesia,1753
100676262667808,Story Nusantara,Ganjar Nusantara Indonesia,1740
107565455160464,Indonesia Opini,Ganjar Nusantara Indonesia,1735
101428652793656,Readktif,Aditia Ramdani,1727
108676115131939,Nusantara Cerdas,Ganjar Nusantara Indonesia,1700
113058461386521,Mercusuar Indonesia,Ganjar Nusantara Indonesia,1670
104799384898162,Indonesia Berkabar,Ganjar Nusantara Indonesia,1654
113307277699173,Info Kebumen Ngapak,Bayu Wicaksono,1653
444318475704011,Yayasan Bangun Kecerdasan Bangsa,Yayasan Bangun Kecerdasan Bangsa,1653
103581752405141,Sobar Harahap,Juniar Dwi Harianto,1640
100147872667354,Kata Nusantara,Ganjar Nusantara Indonesia,1603
114460673670696,Pati Raya ID,Ganjar Nusantara Indonesia,1589
107318141100190,Semarang Raya Terkini,Ganjar Nusantara Indonesia,1575
105308715676825,Filosofi Indonesia,Ganjar Nusantara Indonesia,1570
105313791512717,Jateng Sentris,Bayu Wicaksono,1466
104427162506872,Fakta Anies,Fakta Anies,1323
107241861191421,Ilmu Tambang,Ilmu Tambang,1177
110056788323890,Pikiran Indonesia,Ganjar Nusantara Indonesia,1113
102273039070802,Info Terkini,Muhammad Miftakhunnaim,1054
756567881057213,Airlangga Hartarto,Airlangga Hartarto,862
110368964786452,Kemajuan Bersama,Muhammad Miftakhunnaim,812
106253264560859,Air Kami,Air Kami,667
113971958229601,Political Design,Wahyu Surya Sakti,554
108695584343029,Baik Untuk Kita,Muhammad Miftakhunnaim,544
110100218339060,Wahai Ibu Pertiwi,Muhammad Miftakhunnaim,444
102497641558430,Indonesia Tolak HOAX,Muhammad Miftakhunnaim,424
100739975934515,Kemajuan Tanah Air,Muhammad Miftakhunnaim,410
100359258525418,Pemulihan Lebih Baik,Muhammad Miftakhunnaim,402
108571334357297,Melangkah Lebih Baik,Muhammad Miftakhunnaim,383
101076948451651,Masa Depan Kita,Muhammad Miftakhunnaim,377
1924315711129121,kumparan,kumparan,186
173996829810061,Ryan F Kono,"Ryan Fahrichsan Kono, B.Com",166
1566811330067048,Gesuri,Gesuri,≤100
312490859193724,mensbatik,Bayu Setayudha,≤100
116907477960615,Anisur Rahman,These ads ran without a disclaimer,≤100
111031715123767,Maestrocity.NET,These ads ran without a disclaimer,≤100
106245928863654,Pandex Rosário,These ads ran without a disclaimer,≤100
