Page ID,Page name,Disclaimer,Amount spent (VND)
101914358044085,Tài Liệu Ôn Thi Viên Chức Giáo Dục,Tài Liệu Ôn Thi Viên Chức Giáo Dục,14823
102729692622128,VSJ Gold - Mua Vàng Với 100k,These ads ran without a disclaimer,5022
100628806156366,Đầu Tư Thông Minh,These ads ran without a disclaimer,4559
111007318289967,Đầu Tư Cùng Chuyên Gia 5.0,These ads ran without a disclaimer,2220
1507429892822619,BOM Money,BOM Money,1890
101293082759001,Vay Trong Ngày 0.95,These ads ran without a disclaimer,1017
107863302089291,Vay Trong Ngày 0.72,These ads ran without a disclaimer,994
105845511087981,TRUYỀN HÌNH AN VIÊN,TRUYỀN HÌNH AN VIÊN,792
105062615490802,Thượng Tọa Thích Đức Thiện,Thượng Tọa Thích Đức Thiện,641
102088329494923,Hệ Đào Tạo Từ Xa - Học Viện Công Nghệ Bưu Chính Viễn Thông,These ads ran without a disclaimer,410
1899173210408515,Crabit Kidbooks,These ads ran without a disclaimer,319
108376414976742,NKN Hà Nội,These ads ran without a disclaimer,≤100
111013465230877,SmartCollege,These ads ran without a disclaimer,≤100
110087381767043,عتیق کاشمیری PP19,These ads ran without a disclaimer,≤100
