Page ID,Page name,Disclaimer,Amount spent (FJD)
104304855324448,Saudi Arabia's Reality,These ads ran without a disclaimer,≤100
100874186277500,Strengthening Pacific Intra-Regional & International Trade,Strengthening Pacific Intra-Regional & International Trade,≤100
104853645903563,Excellent Book,These ads ran without a disclaimer,≤100
