Page ID,Page name,Disclaimer,Amount spent (TRY)
373938392217,AK PARTİ ANKARA İL BAŞKANLIĞI,AK PARTİ ANKARA İL BAŞKANLIĞI,13152
141870402543282,AK Parti,Ak Parti,7350
500796300357232,Turgay Baştuğ,Milliyetçi Hareket Partisi Ankara İl Başkanlığı,6911
101726388406507,Tabuta Sığmayanlar,Tabuta Sığmayanlar,6353
176338225842984,Yeşil Sol Parti,Yeşil Sol Parti,5687
621229804571861,Fethi Yaşar,Fethi Yaşar,5309
158829607558395,Milliyetçi Hareket Partisi (MHP),Milliyetçi Hareket Partisi (MHP),4812
111436922211991,AK Parti İstanbul,AK Parti İstanbul İl Başkanlığı,2531
144295649058307,Ekrem İmamoğlu,Ekrem İmamoğlu,2449
76599755300,Kemal Kılıçdaroğlu,Kemal Kılıçdaroğlu,2449
114109568315674,Ozan Bingöl,Ozan Bingöl,2176
497191817041688,Erdoğan Gönüllüleri,Woo Medya ve Organizasyon Ltd Şti,2137
1507047782923237,MHP Ankara İl Başkanlığı,MHP Ankara İl Başkanlığı,1762
528071707564813,Uğurhan Tiryaki,Uğurhan Tiryaki,1677
772187612859346,Erkan Haberal,Erkan Haberal,1470
900888546749086,Hüseyin Avni AKSOY,Hüseyin Avni Aksoy,1196
246776586058174,Eyyup Yıldız,Eyyup Yıldız,1137
111917151872313,Ergün Tekin,Ergün Tekin,985
116789744737736,Fakibaba2023,Ahmet Eşref Fakıbaba,977
417251848779475,Mehmet Ersoy,Mehmet Ersoy,975
619126554886307,Ali Hikmet Akıllı,Ali Hikmet Akilli,772
118257014567473,Dr. Fatih Öztek,Mehmet Fatih Öztek,750
104555602151780,Ebrar Nura Umutol,Emrah Bilaloglu,741
321011291264753,İsmail Özdemir,Milliyetçi Hareket Partisi,716
217712041637127,AK PARTi Genel Merkez Gençlik Kolları Başkanlığı,AK PARTi Genel Merkez Gençlik Kolları Başkanlığı,692
118536807883838,Helil İnay Kınay,Helil Kınay,628
100575676334753,Zeynel Korkmaz,Şamil Mehmet Korkmaz,591
100317762144884,Zekeriya Siverekli,Zekeriya Siverekli,589
219895681531374,İbrahim Ethem Sedef,Kenan Filik,568
171980546770146,CHP Kırıkkale İl Başkanlığı,Cumhuriyet Halk Partisi Kırıkkale İl Başkanlığı,550
1407759386141852,Ahmet Akın,Ahmet Akın,522
294889615437,Sinan Oğan,Sinan Oğan,462
210993622366044,TVNET,TVNET,458
119001987829988,Av. Onur Yüksel Bozdağ,Onur Yüksel Bozdağ,456
105724511499805,Yeniden Refah Partisi,Yeniden Refah Partisi,436
105930572489375,Mehmet Ali Karamemiş Çankırı Milletvekili Adayı,Mehmet Ali Karamemiş,421
111294605291725,HAŞİM YANAR,Haşim Yanar,361
175371979845873,NevinTaşlıçay,NevinTaşlıçay,341
107233182319799,Hatice Yıldız,Ramazan Savaş,337
877839188967827,Büyük Türkiye,Adem Demirkol,328
1607304669378571,İlk Oy Hareketi,İlk Oy Hareketi,319
105281861303439,Orhan Kılıç Sayfası,Orhan Kılıç,317
2046352065625409,Adnan BEKER,Rolof,299
106187277979172,Dijital Gaste,Veysel Karahan,285
274475286702,Muharrem İNCE,Muharrem İNCE,246
1930475813747433,Anket Araştırma Merkezi,Anket Araştırma Merkezi,240
119819051082863,Ümit Faruk Yenici,Ümit Faruk Yenici,194
106126972457656,Emirali Türkmen,Suzan Karabaş,185
608372546191157,Şahin Gürz,Şahin Gürz,175
426339260809702,Oğul Aktuna,Oğul Aktuna,161
1439683329600228,Ümit Uysal,Ümit Uysal,160
111162852275902,Uluslararası Af Örgütü Türkiye Şubesi,Uluslararası Af Örgütü Türkiye Şubesi,140
114597108291949,Haydi..ama nereye?,Excelligents,130
392491680944925,Mevlüt Çavuşoğlu,Mevlüt Çavuşoğlu,117
