Page ID,Page name,Disclaimer,Amount spent (CLP)
104260521982245,Carlos González Herrera,Carlos González Herrera,85055
168872229926629,Mario Undurraga Consejero Constitucional,Mario Undurraga,77551
219605241425430,Partido Socialista de Chile,Partido Socialista de Chile,74638
257773836107444,Ricardo Ortega Perrier,Ricardo Ortega Perrier,61041
100942448494149,Fernanda Pinochet,Fernanda Pinochet,42133
111477215224712,Marlenne Durán,Marlenne Durán,29222
1366892303449939,Partido Republicano,Partido Republicano,28380
100476318997145,Pablo Verdugo Vergara,Pablo Ignacio Verdugo Vergara,17022
418281855197789,Democracia Cristiana,Democracia Cristiana,15185
117396934582415,Cuidemos la Infancia,Cuidemos la Infancia,10648
1396460303715065,Carozzi,Carozzi,10528
109507485398506,Luis Valentin Ferrada - Consejero Constitucional,Jorge Marto,7707
355650785544749,Sebastián Figueroa,Sebastián Alberto Figueroa Melo,6147
173983195992422,Partido Por la Democracia - PPD,Partido Por la Democracia,5549
103480862680636,Erna Maldonado Consejera Constitucional,Erna Marjorie Maldonado Casanova,4671
256214294989170,DaleProfe,daleProfe,4583
103850911739503,Manuel Améstica,Manuel Améstica Gaete,4157
214215822426016,Punto Prensa,Punto Prensa SPA,3662
108847172131873,Claudio Ferrada x Ñuble,Claudio Ferrada x Ñuble,3350
251004928252260,Quieroelegir,Quieroelegir,3040
111508938549004,Greis Parada Rojas,Greis Parada Rojas,3035
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,2692
101180752297383,Gustavo Benavente Diputado,Gustavo Adolfo Alberto Benavente Vergara,2641
150331635097423,Servicio Electoral de Chile,Servicio Electoral de Chile,2573
119304731096183,Segundo Hojas,Segundo Hojas,2540
106886172345440,Carolina Contreras candidata a Consejera Constitucional,Carolina Contreras Retamal,2537
463509033710164,Walmart Chile Vivamos Mejor,Walmart Chile,2521
1548643738480723,Asistencia Deudores,Asistencia Deudores,2501
104189318481439,Minería y Futuro,Mineria y Futuro,2378
111099218377933,Benjamín Moreno Diputado,Benjamín Moreno Bascur,2210
105893532431148,Carmen Frei Consejera Constitucional,Carmen Frei,2118
107339088943210,Yerko Ljubetic,Yerko Ljubetic,2097
108646898818665,Dominica Guzmán consejera constitucional,Dominica Guzmán,2013
112863284811655,Partido Alianza Verde Popular,Partido Alianza Verde Popular,1984
429657563782175,Vlado Mirosevic Verdugo,Vlado Mirosevic Verdugo,1696
100537472438913,Futuro Madera,Futuro Madera,1652
105216321995280,Pivotes_cl,Fundación Pivotes,1585
103030962615298,Chile YAAC,Chile YAAC,1519
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,1392
580663538777736,Consejo Minero,Feedback Comunicaciones,1383
245004027412380,Tabita Silva D14,Tabita Sarai Silva Leiva,1339
103259918760204,Lista negra política La voz de la Muchedumbre.,Cristian Alejandro Vivian Troncoso,1329
102807928808940,Marcelo Encina Muñoz,Marcelo Ricardo Encina Muñoz,1247
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,1196
438330923602981,Libres Chile,Libres Chile,1058
78239901502,Diario Financiero,Grupo DF,793
280326368663728,Asociación de Industriales de Iquique,Asociacion de Industriales Iquique,793
108139672208391,Josefa Balmaceda Consejera Constitucional Ñuble,Josefa Javiera Balmaceda V,706
1567607313249689,Cristobal Martinez Diputado,Cristián Rodríguez,686
104224427947088,Circula el Plástico,Metrix,650
343265652503533,Municipalidad de Puchuncaví,Ilustre Municipalidad de Puchuncaví,629
113525251672380,Republicanos ñuble,Republicanos del Ñuble,609
108613744354984,Aldo Valle Acevedo,Aldo Salvador Valle Acevedo,570
419006974914571,Facultad de Agronomía e Ingeniería Forestal UC,Facultad de Agronomía e Ingeniería Forestal UC,533
103527991214141,Cero DICOM,Cero Dicom,516
107472658958129,Cecilia Cárdenas Consejera Constitucional,Cecilia Yaneth Cardenas Reyes,403
707104366003647,Javier Muñoz Riquelme,Javier Muñoz Riquelme,368
106294378574590,Análisis con Patricio Altamirano,Pablo Ignacio Güiza Illanes,289
126170624336,Amnistía Internacional - Chile,Amnistía Internacional Chile,281
101077969210224,Corporación Clúster Minero Región de Antofagasta,Corporación Cluster Minero Región Antofagasta,270
305958239880216,Cidere Región de Coquimbo,CIDERE Coquimbo,262
100510532979740,Pablo Cuevas Biobío,Magda Lena,252
145925692108470,Educación Continua UC Temuco,UNIVERSIDAD CATÓLICA DE TEMUCO,225
430339687135332,Sadi Melo,Sadi Melo,204
113608701652984,Victoria Trapp Moreira,Victoria Trapp Moreira,190
100538472970352,Cristian Cartes Ruz Consejero Constitucional,Cristian Cartes Ruz Consejero Constitucional,187
110405624650830,Chile En La Encrucijada,Juan Antonio Montes Varas,170
293103284121826,Fundación Para el Progreso,Fundación Para el Progreso,165
104091048494909,"Carola Cabeza, Consejera Constitucional",Carola Andrea Cabeza Fuentes,141
109086802113220,Claudia Mac-lean Bravo Constituyente,Claudia Mac-lean Bravo Constituyente,140
102408572092464,Convergencia Social Curacaví,Convergencia Social Curacaví,139
108390475493550,Belong Communication Lab,Belong Communication Lab,134
102508569195890,José Jesús Villalobos Moreno,José Jesús Villalobos Moreno,128
101153018591121,Alihuen Antileo Consejero Constitucional,These ads ran without a disclaimer,106
108520721594832,Es tu salud Chile,BFLOOW SPA,≤100
115638851443506,Erwin Sandoval Consejero Constitucional,Erwin Sandoval Consejero Constitucional,≤100
110951722267366,World Vision Chile,World Vision Chile,≤100
2099771306943553,ACOGE Consultores,ACOGE CONSULTORES,≤100
116098628081805,Gonzalo Yuseff Quirós,Gonzalo Yuseff Quirós,≤100
922533087852291,Luis Malla Diputado,Luis Fabián Malla Valenzuela,≤100
108011818775263,San Antonio Ambiental,These ads ran without a disclaimer,≤100
1359136157453700,Bere Ramos,These ads ran without a disclaimer,≤100
100181076346959,Karen Araya Rojas Consejera Constituyente,Karen Araya Rojas Consejera Constituyente,≤100
1715542162000038,Librería En El Blanco,Librería En el Blanco,≤100
113973951635669,sandralamalarenas,Sandra Teresa Lama Larenas,≤100
229835819030014,Gabriel Domínguez,Gabriel Domínguez,≤100
105657022459205,Ricardo Núñez Muñoz,Ricardo Núñez Muñoz,≤100
