Page ID,Page name,Disclaimer,Amount spent (HNL)
421574011322217,Alcaldía del Distrito Central,Alcaldía del Distrito Central,2365
114601521910,Jorge Aldana,Jorge  Aldana,671
349524351841734,Cárlenton Dávila,Jose Carlenton Davila Mondragon,237
643513979193133,Justicia para Beatriz,Neuma,123
104599735671754,Goberna Honduras,Goberna Honduras,≤100
114601521910,Jorge Aldana,These ads ran without a disclaimer,≤100
1392592317738074,Jorge Cálix,Jorge Cálix,≤100
486382251906084,Honduras El Pais,Diario El  Pais.hn,≤100
483441215141189,ASJ Honduras,Asociación para una Sociedad más Justa,≤100
1500980146807748,DTC Soluciones en energía,These ads ran without a disclaimer,≤100
968639390005626,Banco Mundial Centroamérica,These ads ran without a disclaimer,≤100
105847949124690,Ask AI - Free Chat GPT App,These ads ran without a disclaimer,≤100
