Page ID,Page name,Disclaimer,Amount spent (PHP)
150218985056317,Senator Koko Pimentel,Friends of Senator Koko Pimentel,≤100
325780477966356,Geo 24/7,Energy Development Corporation,≤100
112952897079549,Energy Development Corporation,Energy Development Corporation,≤100
147975588597216,Stratbase,Stratbase,≤100
1512452085732585,Stratbase ADR Institute,Stratbase ADR Institute,≤100
774149009339209,The Climate Reality Project Philippines,The Climate Reality Project Philippines,≤100
1087859964611855,Philippine Competition Commission,Philippine Competition Commission,≤100
101577009364201,PCL Agusan del Norte,PCL Agusan del Norte,≤100
154386154617,WWF-Philippines,WWF-Philippines,≤100
320130741416822,Special Olympics Pilipinas,Special Olympics Pilipinas,≤100
301087096370,"IDEALS, Inc.",IDEALS Inc.,≤100
100259995181814,The Pet Project,These ads ran without a disclaimer,≤100
