Page ID,Page name,Disclaimer,Amount spent (ISK)
314036327204,VR,VR,2036
737169626371453,Stundin,Stundin,1101
269089752708,Sjálfstæðisflokkurinn,Sjálfstæðisflokkurinn,670
584934658344027,Áslaug Arna Sigurbjörnsdóttir,Áslaug Arna Sigurbjörnsdóttir,269
137524753533383,Miðflokkurinn,Miðflokkurinn,223
92267063303,Stöð 2,Stöð 2,142
1011307815614890,Ríkislögreglustjóri,Ríkislögreglustjóri,115
573559522797177,Flokkur fólksins,Flokkur Fólksins,108
192789944066997,Samtök ferðaþjónustunnar,Samtök ferðaþjónustunnar,104
154893001218870,ADHD samtökin,ADHD samtökin,≤100
148872571795434,Viðskiptaráð Íslands,Viðskiptaráð Íslands,≤100
184042545536602,Garðabæjarlistinn,Garðabæjarlistinn,≤100
106430331983242,Ragnhildur Alda M. Vilhjálmsdóttir,Ragnhildur Alda Vilhjálmsdóttir,≤100
117923164930140,Lifandi vísindi- Lifandi saga,Guðbjartur Finnbjörnsson,≤100
