Page ID,Page name,Disclaimer,Amount spent (JMD)
107521691879493,Maritime Authority of Jamaica,These ads ran without a disclaimer,308
447831545247260,Audi Latinoamérica,These ads ran without a disclaimer,255
119151544773109,State of Emergency,These ads ran without a disclaimer,≤100
102075811887387,Chocolate.com - Images,These ads ran without a disclaimer,≤100
101261482894476,marriesol_blake,These ads ran without a disclaimer,≤100
212732770186,Tom MacDonald,These ads ran without a disclaimer,≤100
