Page ID,Page name,Disclaimer,Amount spent (XCD)
354192254667229,Antigua Barbuda Workers Union,Antigua & Barbuda Workers Union,≤100
100696586305964,Fine Art Photography Prints by Rico X.,These ads ran without a disclaimer,≤100
101853479470366,Weregreenly,These ads ran without a disclaimer,≤100
