Page ID,Page name,Disclaimer,Amount spent (UYU)
165920193432209,Intendencia de Montevideo,Intendencia de Montevideo,16924
102652064888705,REDUY.net,REDUY,221
721629447857727,567 El Espacio,Sol Ines Pereyra Zunin,202
225968600759645,Andrés Lima,Ernesto Dario Castro Rodriguez,121
668626516485308,Enred Frenteamplista - Enred Socialista,Partido Socialista del Uruguay,≤100
167728210320227,Marne Osorio Lima,Marne Yohn Osorio Lima,≤100
385385178182941,SIGNUS Ecovalor,These ads ran without a disclaimer,≤100
792194537475217,Objetivo Cero,These ads ran without a disclaimer,≤100
104300359003667,Inma Díaz,These ads ran without a disclaimer,≤100
123279176118,DHgate,These ads ran without a disclaimer,≤100
299227550122220,Radio Cina Internazionale,These ads ran without a disclaimer,≤100
984834781647717,Diputada Alexandra Inzaurralde,Alexandra Inzaurralde,≤100
1640843592827570,Embodied Philosophy,These ads ran without a disclaimer,≤100
