Page ID,Page name,Disclaimer,Amount spent (HTG)
79511407410,Mercedes-AMG Petronas F1 Team,These ads ran without a disclaimer,≤100
101321912806425,Marc-Donald Vincent,These ads ran without a disclaimer,≤100
