Page ID,Page name,Disclaimer,Amount spent (AOA)
381768968562822,Almacs Steel,These ads ran without a disclaimer,≤100
112780514955989,O Telegrama,O Telegrama,≤100
256341811443198,Iurisbook,José Paulo Maiandi,≤100
