Page ID,Page name,Disclaimer,Amount spent (USD)
100810802129737,Eduardo Amaya,Eduardo Amaya,≤100
101121768194138,Sara Zelaya,These ads ran without a disclaimer,≤100
124083140680946,Unidad Sindical Salvadoreña USS,Unidad Sindical Salvadoreña,≤100
107678935681108,nuevasideasmetapan,These ads ran without a disclaimer,≤100
101057995545186,Javier Flores,Javier Flores,≤100
157374054394974,HPD Horizonte Prensa Digital,HPD Horizonte Prensa Digital,≤100
116335024768924,RC Servidor Público,RC Servidor Público,≤100
106850220826010,Erick Garcia,Erick Garcia,≤100
124389362289333,Sinai Hernandez,Sinai Hernandez,≤100
102401164853252,Cecilia Rivera,Cecilia Rivera,≤100
100568368335023,Fatima Esmeralda Ascencio,Fatima Esmeralda Ascencio,≤100
108213030904997,Ricardo Rivas,Ricardo Rivas,≤100
199183900150149,Platzi,These ads ran without a disclaimer,≤100
134762503224216,ABBRobotics,These ads ran without a disclaimer,≤100
181607321909308,El Independiente Canadian Newspaper,These ads ran without a disclaimer,≤100
