Page ID,Page name,Disclaimer,Amount spent (CRC)
118971778191074,Partido Liberación Nacional,Partido Liberación Nacional,7586
117702158266385,Antonio Álvarez Desanti,Antonio Álvarez Desanti,2167
265843867173714,La Revista,La Revista,1774
112069085145054,Partido Bienestar Josefino,Partido Bienestar Josefino,1338
1540070352761579,Leslye Bojorges,Leslye Bojorges,1084
1697191247176676,Diego Miranda Méndez,Diego Miranda Méndez,766
102084562479533,Digital506,Digital506,667
170997769978181,Distribuidora Costa Del Sol,These ads ran without a disclaimer,542
161538647202796,David Segura - Diputado,David Segura - Diputado,466
106333472549751,ADN Tibás,These ads ran without a disclaimer,433
1564830553770208,Encuentro Municipal,Jose Luis Jimenez Robleto,≤100
110415024779810,the_caribbean_zone,These ads ran without a disclaimer,≤100
103736139244309,Coach Mercedez Lerne,These ads ran without a disclaimer,≤100
106950715510480,Luciana Ponce,These ads ran without a disclaimer,≤100
450326391674911,Allianz,These ads ran without a disclaimer,≤100
