Page ID,Page name,Disclaimer,Amount spent (GBP)
100771226087265,Susie's Tips,Susie's Tips,8295
311627208673,WWF UK,WWF UK,6598
102639461303190,Fair Pay For All,Fair Pay For All,5395
7214031395,Oxfam Great Britain,Oxfam Great Britain,3490
7715002593,UNICEF UK,Unicef UK,2308
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),1945
360322167647280,"Mayor of London, Sadiq Khan",The Greater London Authority,1871
25749647410,The Labour Party,The Labour Party,1802
10677003998,Shelter,Shelter,1673
713179875369048,London Gov,The Greater London Authority,1601
9250349228,Greenpeace UK,Greenpeace UK,1579
799576543492660,The Week Junior,The Week Junior,1545
514212165305248,Leigh Day,Leigh Day,1519
104259838288065,Independent Monitoring Authority,Independent Monitoring Authority,1318
841894835830532,Electoral Commission UK,Electoral Commission UK,1117
10114144851,NSPCC,NSPCC,914
348366988862054,Oxfam Campaigns,Oxfam Great Britain,852
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,795
35671512696,World Animal Protection UK,World Animal Protection UK,725
103662352102391,Family Debt Help,Ian Keith Parsons,690
139695000173,Good Energy,Good Energy,685
19895907944,CAFOD,CAFOD,670
13047522725,Crimestoppers,Crimestoppers,665
7043497714,Christian Aid,Christian Aid,629
121936349543,World Vision UK,World Vision UK,601
107310464728068,Britain Remade,BRM Futures Limited,585
101602743218479,Stop It Now! UK and Ireland,"Stop It Now! UK and Ireland, The Lucy Faithfull Foundation",574
10499876484,Compassion in World Farming,Compassion in World Farming,560
59367068326,The Ramblers,The Ramblers,512
177855115588808,The Week UK,The Week UK,491
7527864602,WaterAid UK,WaterAid UK,478
1586251881644270,Keir Starmer,The Labour Party,470
112712550420527,Ekō UK,Ekō,466
117476785190,Save the Children UK,Save the Children UK,453
37981137361,The Children's Society,The Children's Society,418
358706239805,Scope,Scope,414
40409120801,Refugee Council,Refugee Council,401
116625838402686,FareShare,FareShare,354
1375275242695056,National Crime Agency,National Crime Agency,352
122052607808255,CAGE,CAGE,341
260012884055691,Metropolitan Police Service,Metropolitan Police Service,326
101958682650112,ESG UK,Energy Saving Grants,321
1660600037490738,Guardian Labs,Guardian Labs,320
169042736456594,All Out,All Out,314
34044296391,Surfers Against Sewage,Surfers Against Sewage,306
274651352565844,Oltco Ltd,Oltco Ltd,305
47612991154,Dignity in Dying,Dignity in Dying,304
220543443746,International Rescue Committee - UK,International Rescue Committee UK,294
55984857501,Open Doors UK & Ireland,Open Doors with Brother Andrew,291
195754307110390,Right To Life UK,Right To Life UK,286
112712550420527,Ekō UK,SumOfUs,267
358126247463,Speech and Language UK,Speech and Language UK,259
