Page ID,Page name,Disclaimer,Amount spent (AOA)
172263106300009,Eventos Arena,Eventos Arena,5424
250305668489402,Professor Kenny,These ads ran without a disclaimer,≤100
114574875003396,Administração Municipal do Ecunha,These ads ran without a disclaimer,≤100
