Page ID,Page name,Disclaimer,Amount spent (CRC)
117702158266385,Antonio Álvarez Desanti,Antonio Alvarez Desanti,4369
265843867173714,La Revista,La Revista,2672
102643532445938,Ada Acuña - Diputada,Jacqui Solano,739
109536051432220,Olga Morera - Diputada,Olga Morera Arrieta,560
101128242614247,Dr. Rodolfo Brenes Vargas,Rodolfo Brenes Vargas,560
399929296730642,Consejo Nacional de Cooperativas,Jonathan Ureña Vargas,560
897993403626042,Yunta Progresista Escazuceña - Oficial,These ads ran without a disclaimer,273
643513979193133,Unidos por Beatriz,Neuma,244
2006883116083469,Cristopher Montero Jiménez,Cristopher Montero Jimenez,239
856012741442139,Ipas LAC,Neuma,136
