Page ID,Page name,Disclaimer,Amount spent (IDR)
101350709331663,Golkar 2024,Yayasan Golkar Institut SPKP,1207888
104054595928021,Bakti Untuk Rakyat,Bakti Untuk Rakyat,157237
335546226915564,Generasi Melek Politik,Generasi Melek Politik,125603
320858334728047,Partai Solidaritas Indonesia,Partai Solidaritas Indonesia,114624
333711983956998,Erwin Aksa,Yayasan Golkar Institute SPKP,98244
111864151754055,Esensi TV,Esensi Tv,64937
100649018546817,GanjarFans,GanjarFans,44607
106690092440342,Pemilu KIT,Ramdan Casmara,28367
104844282389488,Kelas Digital Marketing,Kelas Digital Marketing,24157
107600565668590,Munafri Arifuddin,Yayasan Golkar Institute,22749
1547369918837496,Zulkifli Hasan,Media Center PAN,16819
101228692503239,Opini Publik,Opini Publik,12272
107451398732660,Teman Dito,Teman Dito,9570
1500140530273695,Kimia Farma Care,Kimia Farma,9034
108033718631640,GP Kalimantan Barat,Ganjar Nusantara Indonesia,8650
1359754127394254,Kick Avenue,These ads ran without a disclaimer,8560
105903795626960,Ruangcuan.com,Ruangcuan.com,7881
678421075696415,Giring Ganesha,Partai Solidaritas Indonesia,7865
225743208016201,Grace Anastasia PSI,Partai Solidaritas Indonesia,6961
104427162506872,Fakta Anies,Fakta Anies,6860
193237974052689,Partai Keadilan Sejahtera,Partai Keadilan Sejahtera,6513
39253583478,PDI Perjuangan,PDI Perjuangan,6467
110865154735990,Koran Harian Tanah Air,Muhammad Miftakhunnaim,5649
101760624522103,DPP Banteng Muda Indonesia,Farid Wahyudi,5629
1165819730216749,Global Ehsan Relief Indonesia,Global Ehsan Relief Indonesia,5272
165114026832502,Grace Natalie,Partai Solidaritas Indonesia,4250
143840239716746,Indozone.id,PT. INDOZONE MEDIA INDONESIA,3961
102273039070802,Info Terkini,Muhammad Miftakhunnaim,3640
349963858704476,Komit Digital,Komit Digital,3590
103817945830465,Sobat Dito,Sobat Dito,3324
106919112303644,Jasa Pembuatan Video,Jasa Pembuatan Video,2800
197545083607941,Harian Kompas,Harian Kompas,2565
106287625764574,Teman Dito,Barry Eko Lesmana,1966
102791229290192,Caleg Stater Kit,Caleg Stater Kit,1938
110665381423733,Kliklaman Digital,Kliklaman Digital,1667
100159712647702,Fakta Anies Baswedan,Fakta Anies Baswedan,1651
109083348423534,Untuk Rakyat,Muhammad Miftakhunnaim,1651
173776079818775,Saiful Mujani,Saidiman,1462
113611098398764,Persepsi Politik,Firza Arzanda,1422
582402568517453,Coretan Kehidupan,Coretan Kehidupan,1342
102992659323593,Komit Studio,Komit Studio,1143
116715223517954,YouSee Indonesia,YouSee Indonesia,1112
101674375744514,Media Cuan,Ipta Apipah,1043
108181075027260,CSI Consultant,These ads ran without a disclaimer,922
2226767280926469,Puteri Anetta Komarudin,Puteri Anetta Komarudin,864
1413233442285275,Prabowo Untuk NKRI,Prabowo Untuk NKRI,797
255601878216867,Komisaris Politik,Komisaris Politik,662
312490859193724,mensbatik,Bayu Setayudha,657
102497641558430,Indonesia Tolak HOAX,Muhammad Miftakhunnaim,638
101866128977837,Belajar Pemilu,Muhammad Basir,611
112417251582480,APEL - Aplikasi Pemenangan Eksekutif & Legislatif,APEL - Aplikasi Pemenangan Eksekutif & Legislatif,471
115139881566445,Gerald Milhan Nahuway,Gerald Milhan Nahuway,459
104843487722931,Portal Islam id,Portal Islam ID,392
726678601035439,Aron Nababab.S.Pd,These ads ran without a disclaimer,365
297913613594114,Asri Welas Pramawati,These ads ran without a disclaimer,354
101076948451651,Masa Depan Kita,Muhammad Miftakhunnaim,285
100359258525418,Pemulihan Lebih Baik,Muhammad Miftakhunnaim,267
106004407402000,Cakap Politik,Cakap Politik,265
100159712647702,Fakta Anies Baswedan,Gerakan Perubahan,250
288913648589280,"Mustaat Saman, S.Hut",Mustaat Saman,182
110368964786452,Kemajuan Bersama,Muhammad Miftakhunnaim,170
108571334357297,Melangkah Lebih Baik,Muhammad Miftakhunnaim,149
114862318264218,Marketing 2024,KelasMaster.id,117
127500480332490,hazza_dafi,These ads ran without a disclaimer,≤100
108695584343029,Baik Untuk Kita,Muhammad Miftakhunnaim,≤100
112811807976569,skep.dian.istiqomah,These ads ran without a disclaimer,≤100
286094071469577,VINCI Energies,These ads ran without a disclaimer,≤100
1718677031753316,Living ASEAN,These ads ran without a disclaimer,≤100
1882160755422758,Edgar Boshart,These ads ran without a disclaimer,≤100
100904822517086,Non-trivial,These ads ran without a disclaimer,≤100
157586528019668,Nigel Ng,These ads ran without a disclaimer,≤100
117818434635419,silasthestylish,These ads ran without a disclaimer,≤100
273270209855671,RER,These ads ran without a disclaimer,≤100
