Page ID,Page name,Disclaimer,Amount spent (AED)
1175283209338350,Zayed The Inspirer,Zayed The Inspirer,≤100
525113340887551,ملتقى السوريين في الإمارات,These ads ran without a disclaimer,≤100
106341131134920,Talk it Out with Li Jingjing,These ads ran without a disclaimer,≤100
