Page ID,Page name,Disclaimer,Amount spent (ILS)
204780362875106,מקור ראשון,מקור ראשון,≤100
107217383988190,מגזין אפוק,Epoch Magazine,≤100
1534418936869034,אתר החדשות דבר,אתר החדשות דבר,≤100
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,≤100
325131448440639,מפלגת נעם,מפלגת נעם,≤100
280542409315,יד יצחק בן-צבי,יד יצחק בן-צבי,≤100
1354359724719468,"הסתדרות המעו""ף","הסתדרות המעו""ף",≤100
650655681612302,Sharren Haskel שרן השכל,Sharren Haskel שרן השכל,≤100
108787681841168,רישיון נשק בקליק,Michael Michel Levi,≤100
190496434307366,חירייה | המרכז לחינוך סביבתי | Hiriya,חירייה - המרכז לחינוך סביבתי,≤100
