Page ID,Page name,Disclaimer,Amount spent (CRC)
118971778191074,Partido Liberación Nacional,Partido Liberación Nacional,21177
265843867173714,La Revista,La Revista,4594
182652761279,Fracción Liberación,Fracción Liberación,2724
1540070352761579,Leslye Bojorges,Leslye Bojorges,1090
102643532445938,Ada Acuña - Diputada,Ada Acuña - Diputada,628
117702158266385,Antonio Álvarez Desanti,Antonio Álvarez Desanti,545
107981158439405,PLP Atenas,PLP Atenas,489
100433147997366,Carlos Calderón - Regidor Goicoechea 2020,Carlos Calderón - Regidor Goicoechea 2020,181
116601864818381,Lucía Monge Valverde,These ads ran without a disclaimer,≤100
107393038840907,grichacondiaz,These ads ran without a disclaimer,≤100
101955851918321,Alcaldía de Alajuela,Alcaldía de Alajuela,≤100
104002928883686,Somatic Institute For Women,These ads ran without a disclaimer,≤100
116603861327799,alex_sa.c,These ads ran without a disclaimer,≤100
