Page ID,Page name,Disclaimer,Amount spent (ARS)
130929705668,Municipalidad de Córdoba,Municipalidad de Córdoba,36829
947520791967929,Claudio Poggi,Claudio Poggi,27502
118736245504093,TOTI  Intendente,TOTI  Intendente,12119
386830351387514,InfoSanLuis.com,InfoSanLuis.com,8160
255917367755037,RADIO DIMENSION SAN LUIS,Radio Dimension San Luis,3649
631005016932969,Gabriela González Riollo,Gabriela Gonzalez Riollo,3488
661820123919190,Gaston Hissa,Gaston Hissa,2834
105933872199149,Mística,Mística,2207
100686031576569,Primero la gente,Secretaría de Medios y Comunicación Pública,1916
1544223389195438,Juan Pablo Funes Bianchi,Juan Pablo Funes Bianchi,1815
723789384402976,Municipalidad de Juana Koslay,Juana Koslay,1785
292281090892843,Todo un País,Todo un Pais,1694
450525428374372,Secretaría de Derechos Humanos de la Nación,Secretaría de Medios y Comunicación Pública,1560
628834470825985,Martín Olivero,Martin Olivero,673
301506776559902,Gobierno de Córdoba,Gobierno de Córdoba,665
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,569
112049281793676,Luis Giraudo,Luis Giraudo,484
103088924366000,Noticias d,Noticias d,366
110079031997390,Con Larreta,Con Larreta,343
1689208734631579,Gobierno de Jujuy,Gobierno De Jujuy,262
101996084777901,Mariela Belski,Mariela Belski,209
175844725888213,Alejandro Bodart,MST Movimiento Socialista de los Trabajadores,198
185922194792026,Myriam Bregman,Frente de Izquierda,195
77372853052,Walter Ceballos,Walter Alberto Ceballos,166
110039918575012,Noticias Express,Noticias Express,157
110276628358382,El Autónomo,El Autónomo,137
103740369249125,El Provinciano,El Provinciano,126
332601896897861,Municipalidad de Carpinteria,Municipalidad de Carpinteria,119
452525851510103,Nicolás del Caño,Frente de Izquierda,117
102289782502796,Prensa Digital,Prensa Digital,≤100
111669735076988,Hora Cero,Hora Cero Noticias,≤100
103846469204203,La Ola Noticias,La Ola Noticias,≤100
103322152538185,La Verdad Noticias,La verdad noticias,≤100
