Page ID,Page name,Disclaimer,Amount spent (JMD)
107521691879493,Maritime Authority of Jamaica,These ads ran without a disclaimer,≤100
447831545247260,Audi Latinoamérica,These ads ran without a disclaimer,≤100
1917715138510680,Follow Your Legend,These ads ran without a disclaimer,≤100
212732770186,Tom MacDonald,These ads ran without a disclaimer,≤100
119151544773109,State of Emergency,These ads ran without a disclaimer,≤100
