Page ID,Page name,Disclaimer,Amount spent (VND)
111267731617802,Lương Y Phạm Văn Thanh - Người Thầy Y Đức,These ads ran without a disclaimer,22373
109874745174543,Vàng Bạc Kim Ngọc Anh,These ads ran without a disclaimer,13145
100501456174615,Kho Tàng Sách Cổ Xưa,These ads ran without a disclaimer,1242
105845511087981,TRUYỀN HÌNH AN VIÊN,Truyền hình Bchannel - BTV9 An Viên,1177
105062615490802,Thượng Tọa Thích Đức Thiện,Thượng Tọa Thích Đức Thiện,1058
113899670306066,Poljot Int VN,These ads ran without a disclaimer,763
1433703283355526,Tủ Sách Pháp Luật,These ads ran without a disclaimer,175
108685817326606,Truther Piece Official,These ads ran without a disclaimer,110
109789038504925,جمعیت اہلحدیث  پاکستان,These ads ran without a disclaimer,≤100
208371683037269,NBCU Catalyst,These ads ran without a disclaimer,≤100
