Page ID,Page name,Disclaimer,Amount spent (CRC)
117702158266385,Antonio Álvarez Desanti,Antonio Alvarez Desanti,1616
102084562479533,Digital506,Digital506,1488
105655721900130,Diputada Johana Obando,Juan Andres Vasquez Quiros,1077
1540070352761579,Leslye Bojorges,Leslye Ruben Bojorges Leon,539
101955851918321,Alcaldía de Alajuela,Alcaldía de Alajuela,≤100
1854196034809154,El Oráculo de Costa Rica,These ads ran without a disclaimer,≤100
100912541413695,Más Impulso,These ads ran without a disclaimer,≤100
859053560892477,Ojo al Clima,These ads ran without a disclaimer,≤100
109536051432220,Olga Morera - Diputada,Olga Morera Arrieta,≤100
399929296730642,Consejo Nacional de Cooperativas,Jonathan Ureña Vargas,≤100
