Page ID,Page name,Disclaimer,Amount spent (SAR)
101266249141558,هيئة تطوير محمية الملك سلمان بن عبدالعزيز الملكية,هيئة تطوير محمية الملك سلمان بن عبدالعزيز الملكية,299
105779955811468,visa free,These ads ran without a disclaimer,≤100
101262401717682,m.qurt,These ads ran without a disclaimer,≤100
110810488471370,Dedicatted,These ads ran without a disclaimer,≤100
