Page ID,Page name,Disclaimer,Amount spent (CRC)
100508562815254,Juan Diego González Picado,Juan Diego González Picado,1626
265843867173714,La Revista,La Revista,1501
216239121726959,Mandaguevo,Mandaguevo,542
101128242614247,Dr. Rodolfo Brenes Vargas,Rodolfo Brenes Vargas,542
100248039454311,Mi Canton Digital,Mi Canton Digital,542
117702158266385,Antonio Álvarez Desanti,Antonio Alvarez Desanti,542
399929296730642,Consejo Nacional de Cooperativas,Jonathan Ureña Vargas,542
2006883116083469,Cristopher Montero Jiménez,Cristopher Montero Jimenez,335
494354027360929,Dirección de Educación Continua Pontificia Universidad Javeriana Bogotá,These ads ran without a disclaimer,≤100
177854402389449,Imdosoc,These ads ran without a disclaimer,≤100
