Page ID,Page name,Disclaimer,Amount spent (HNL)
459107311130639,Dr. Luther Harry,Dr. Luther Harry,381
496839213786593,"Secretaría Nacional de Ciencia, Tecnología e Innovación","Secretaría Nacional de Ciencia, Tecnología e Innovación",320
43880852708,Amnistía Internacional Américas,These ads ran without a disclaimer,158
483441215141189,ASJ Honduras,Asociación para una Sociedad más Justa,123
113279288457664,Quintin AMIGO,Quintin AMIGO,≤100
153003381515332,Cespad - Centro de Estudio para la Democracia,Centro de Estudio para la Democracia (Cespad),≤100
486382251906084,Honduras El País,Diario El  Pais.hn,≤100
113933318391304,Centro Religioso Amores Eternos,These ads ran without a disclaimer,≤100
106334182540171,스키마리딩,These ads ran without a disclaimer,≤100
109226351931340,Jimena Gonzalez,These ads ran without a disclaimer,≤100
113224571601559,Lectura obligada,These ads ran without a disclaimer,≤100
109829368496536,Isabel Félix,These ads ran without a disclaimer,≤100
106950715510480,Luciana Ponce,These ads ran without a disclaimer,≤100
103736139244309,Coach Mercedez Lerne,These ads ran without a disclaimer,≤100
