Page ID,Page name,Disclaimer,Amount spent (VND)
118828961151139,Trung Tâm Nhân Giống F1,These ads ran without a disclaimer,186829
106445724208345,Việc Tử Tế VTV1 - Lương Y Phạm Văn Thanh,These ads ran without a disclaimer,167722
110191145479586,Học Lập Trình Online Cùng MindX,These ads ran without a disclaimer,121272
108510284767191,Lương Y: Phạm Văn Thanh - Việc Tử Tế VTV1,These ads ran without a disclaimer,98317
105473397490741,Phạm Thị Nga,These ads ran without a disclaimer,72911
106034145583339,Lương Y Phạm Văn Thanh - Người Thầy Y Đức,These ads ran without a disclaimer,72673
108804609142280,CafeF,These ads ran without a disclaimer,25355
105845511087981,TRUYỀN HÌNH AN VIÊN,Truyền hình Bchannel - BTV9 An Viên,21541
143009891251546,Lương Y Phạm Văn Thanh - Đặc Trị Tiểu Đường,These ads ran without a disclaimer,12326
100715439774571,Phát Triển Tương lai Mỗi Ngày,These ads ran without a disclaimer,9430
105062615490802,Thượng Tọa Thích Đức Thiện,Thượng Tọa Thích Đức Thiện,9421
106334182540171,스키마리딩,These ads ran without a disclaimer,7398
107976099057159,Lương Y Phạm Văn Thanh - Thầy Thuốc Tiểu Đường,These ads ran without a disclaimer,6518
919479674872321,Báo Nghệ An,Báo Nghệ An,6393
100642569492416,Ng.Thị Thu Thảo,These ads ran without a disclaimer,1765
106476091689860,Bartra Wealth Advisors,Bartra Wealth Advisors,1360
108557315607508,Tổng Kho Sách Việt,These ads ran without a disclaimer,670
118803885705219,IT'S T TIME,These ads ran without a disclaimer,≤100
100529982975692,Poljot Int VN,These ads ran without a disclaimer,≤100
712294912284531,Trạm Đọc - Book Store,These ads ran without a disclaimer,≤100
